Z:\Data_Julius\Stain Concentration Experiment 8_2_23\A04.daf
All

Object Number	Area_M01	Area_M02	Area_M03	Area_M04	Area_M05	Area_M06	Area_M07	Area_M08	Area_M09	Area_M10	Area_M11	Area_M12	Area_MC	Aspect Ratio_M01	Aspect Ratio_M02	Aspect Ratio_M03	Aspect Ratio_M04	Aspect Ratio_M05	Aspect Ratio_M06	Aspect Ratio_M07	Aspect Ratio_M08	Aspect Ratio_M09	Aspect Ratio_M10	Aspect Ratio_M11	Aspect Ratio_M12	Aspect Ratio Intensity_M01_Ch01	Aspect Ratio Intensity_M02_Ch02	Aspect Ratio Intensity_M03_Ch03	Aspect Ratio Intensity_M04_Ch04	Aspect Ratio Intensity_M05_Ch05	Aspect Ratio Intensity_M06_Ch06	Aspect Ratio Intensity_M07_Ch07	Aspect Ratio Intensity_M08_Ch08	Aspect Ratio Intensity_M09_Ch09	Aspect Ratio Intensity_M10_Ch10	Aspect Ratio Intensity_M11_Ch11	Aspect Ratio Intensity_M12_Ch12	Bkgd Mean_Ch01	Bkgd Mean_Ch02	Bkgd Mean_Ch03	Bkgd Mean_Ch04	Bkgd Mean_Ch05	Bkgd Mean_Ch06	Bkgd Mean_Ch07	Bkgd Mean_Ch08	Bkgd Mean_Ch09	Bkgd Mean_Ch10	Bkgd Mean_Ch11	Bkgd Mean_Ch12	Modulation_M01_Ch01	Modulation_M02_Ch02	Modulation_M03_Ch03	Modulation_M04_Ch04	Modulation_M05_Ch05	Modulation_M06_Ch06	Modulation_M07_Ch07	Modulation_M08_Ch08	Modulation_M09_Ch09	Modulation_M10_Ch10	Modulation_M11_Ch11	Modulation_M12_Ch12	Contrast_M01_Ch01	Contrast_M02_Ch02	Contrast_M03_Ch03	Contrast_M04_Ch04	Contrast_M05_Ch05	Contrast_M06_Ch06	Contrast_M07_Ch07	Contrast_M08_Ch08	Contrast_M09_Ch09	Contrast_M10_Ch10	Contrast_M11_Ch11	Contrast_M12_Ch12	Gradient RMS_M01_Ch01	Gradient RMS_M02_Ch02	Gradient RMS_M03_Ch03	Gradient RMS_M04_Ch04	Gradient RMS_M05_Ch05	Gradient RMS_M06_Ch06	Gradient RMS_M07_Ch07	Gradient RMS_M08_Ch08	Gradient RMS_M09_Ch09	Gradient RMS_M10_Ch10	Gradient RMS_M11_Ch11	Gradient RMS_M12_Ch12	Intensity_MC_Ch01	Intensity_MC_Ch02	Intensity_MC_Ch03	Intensity_MC_Ch04	Intensity_MC_Ch05	Intensity_MC_Ch06	Intensity_MC_Ch07	Intensity_MC_Ch08	Intensity_MC_Ch09	Intensity_MC_Ch10	Intensity_MC_Ch11	Intensity_MC_Ch12	Mean Pixel_M01_Ch01	Mean Pixel_M02_Ch02	Mean Pixel_M03_Ch03	Mean Pixel_M04_Ch04	Mean Pixel_M05_Ch05	Mean Pixel_M06_Ch06	Mean Pixel_M07_Ch07	Mean Pixel_M08_Ch08	Mean Pixel_M09_Ch09	Mean Pixel_M10_Ch10	Mean Pixel_M11_Ch11	Mean Pixel_M12_Ch12	Median Pixel_M01_Ch01	Median Pixel_M02_Ch02	Median Pixel_M03_Ch03	Median Pixel_M04_Ch04	Median Pixel_M05_Ch05	Median Pixel_M06_Ch06	Median Pixel_M07_Ch07	Median Pixel_M08_Ch08	Median Pixel_M09_Ch09	Median Pixel_M10_Ch10	Median Pixel_M11_Ch11	Median Pixel_M12_Ch12	Max Pixel_MC_Ch01	Max Pixel_MC_Ch02	Max Pixel_MC_Ch03	Max Pixel_MC_Ch04	Max Pixel_MC_Ch05	Max Pixel_MC_Ch06	Max Pixel_MC_Ch07	Max Pixel_MC_Ch08	Max Pixel_MC_Ch09	Max Pixel_MC_Ch10	Max Pixel_MC_Ch11	Max Pixel_MC_Ch12	Raw Max Pixel_MC_Ch01	Raw Max Pixel_MC_Ch02	Raw Max Pixel_MC_Ch03	Raw Max Pixel_MC_Ch04	Raw Max Pixel_MC_Ch05	Raw Max Pixel_MC_Ch06	Raw Max Pixel_MC_Ch07	Raw Max Pixel_MC_Ch08	Raw Max Pixel_MC_Ch09	Raw Max Pixel_MC_Ch10	Raw Max Pixel_MC_Ch11	Raw Max Pixel_MC_Ch12	Raw Min Pixel_MC_Ch01	Raw Min Pixel_MC_Ch02	Raw Min Pixel_MC_Ch03	Raw Min Pixel_MC_Ch04	Raw Min Pixel_MC_Ch05	Raw Min Pixel_MC_Ch06	Raw Min Pixel_MC_Ch07	Raw Min Pixel_MC_Ch08	Raw Min Pixel_MC_Ch09	Raw Min Pixel_MC_Ch10	Raw Min Pixel_MC_Ch11	Raw Min Pixel_MC_Ch12	Length_M01	Length_M02	Length_M03	Length_M04	Length_M05	Length_M06	Length_M07	Length_M08	Length_M09	Length_M10	Length_M11	Length_M12	Width_M01	Width_M02	Width_M03	Width_M04	Width_M05	Width_M06	Width_M07	Width_M08	Width_M09	Width_M10	Width_M11	Width_M12	Height_M01	Height_M02	Height_M03	Height_M04	Height_M05	Height_M06	Height_M07	Height_M08	Height_M09	Height_M10	Height_M11	Height_M12	Saturation Count_M01_Ch01	Saturation Count_M02_Ch02	Saturation Count_M03_Ch03	Saturation Count_M04_Ch04	Saturation Count_M05_Ch05	Saturation Count_M06_Ch06	Saturation Count_M07_Ch07	Saturation Count_M08_Ch08	Saturation Count_M09_Ch09	Saturation Count_M10_Ch10	Saturation Count_M11_Ch11	Saturation Count_M12_Ch12	Saturation Percent_M01_Ch01	Saturation Percent_M02_Ch02	Saturation Percent_M03_Ch03	Saturation Percent_M04_Ch04	Saturation Percent_M05_Ch05	Saturation Percent_M06_Ch06	Saturation Percent_M07_Ch07	Saturation Percent_M08_Ch08	Saturation Percent_M09_Ch09	Saturation Percent_M10_Ch10	Saturation Percent_M11_Ch11	Saturation Percent_M12_Ch12	Bright Detail Intensity R3_MC_Ch01	Bright Detail Intensity R3_MC_Ch02	Bright Detail Intensity R3_MC_Ch03	Bright Detail Intensity R3_MC_Ch04	Bright Detail Intensity R3_MC_Ch05	Bright Detail Intensity R3_MC_Ch06	Bright Detail Intensity R3_MC_Ch07	Bright Detail Intensity R3_MC_Ch08	Bright Detail Intensity R3_MC_Ch09	Bright Detail Intensity R3_MC_Ch10	Bright Detail Intensity R3_MC_Ch11	Bright Detail Intensity R3_MC_Ch12	Time	Raw Centroid X	Raw Centroid Y	Flow Speed
0	0	0	0	0	0	0	0	0	1,22222222222222	0	0	3	3,55555555555556	0	0	0	0	0	0	0	0	0,14310224646637	0	0	0,495902034719238	0	0	0	0	0	0	0	0	0,124322621633468	0	0	0,466692997124563	749,8125	3,5125	28,2375	28,0625	29,1875	27,8125	38,95	29,125	768,3375	35,4625	34,1125	30,5625	0	0	0	0	0	0	0	0	0,0176586003924133	0	0	0,484848484848485	0	0	0	0	0	0	0	0	0,326325874038213	0	0	11,5479051300805	0	0	0	0	0	0	0	0	74,3073496119152	0	0	57,4592566517396	87	20,6	22,4	3	1	-28	-19,4000000000001	-20	13,2000000000007	49,2	-11,5999999999999	526	0	0	0	0	0	0	0	0	-0,0647727272727045	0	0	19,4375	0	0	0	0	0	0	0	0	3,66250000000002	0	0	10,4375	9,1875	2,4875	2,7625	1,9375	3,8125	1,1875	2,05	1,875	9,66250000000002	4,5375	1,8875	67,4375	759	6	31	30	33	29	41	31	778	40	36	98	744	2	27	26	25	25	37	26	751	33	30	30	0	0	0	0	0	0	0	0	4	0	0	2,66666666666667	0	0	0	0	0	0	0	0	3,33333333333333	0	0	1,33333333333333	0	0	0	0	0	0	0	0	4	0	0	2,66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	46	47,9999997019768	41	76	41	44	45	244,999999523163	70	77	443	0	39,0697674418605	5,65891472868217	33,6755473266898
1	5	6,22222222222222	6,11111111111111	6	6,22222222222222	4,55555555555556	6,66666666666667	6,77777777777778	9,11111111111111	7,44444444444444	8,22222222222222	9,55555555555555	11,4444444444444	0,51421394954354	0,777776680552097	0,797549583220044	0,796872941811703	0,925826841451015	0,853171859592765	0,89735596125226	0,883172930490195	0,829368620006402	0,983414469485724	0,924543470209613	0,696173540254979	0,566475654200792	0,712550441933603	0,737403330758501	0,694034530376675	0,743925356039177	0,838420613333178	0,79556567103973	0,773611857497051	0,923325147272614	0,799554698854426	0,845280960133651	0,698224092208172	726,740384615385	6,87980769230769	28,875	29,2355769230769	30,3461538461538	28,3413461538462	41,7692307692308	32,2019230769231	745,701923076923	32,9567307692308	31,0384615384615	30,4326923076923	0,0854139290407359	0,928767123287671	0,805263157894737	0,733333333333333	0,708154506437768	0,366336633663366	0,744588744588745	0,861176470588235	0,0827713059472716	0,754045307443366	0,746376811594203	0,724137931034483	6,82309789378649	511,464366999201	355,347661593137	314,501729847541	285,968311696055	51,4793535517624	202,391379033409	262,854113735556	1,55653524315792	182,371381311914	138,2557722444	143,273202917388	70,4874835312225	52,5356321562999	52,2358730140357	52,7817167502629	51,3653379574585	45,7343230208943	47,3140391381703	48,0138607244856	40,5692219735045	48,3529806239227	46,4054087994392	45,6968861359981	621,740384615382	9795,37980769228	4546,875	2606,73557692307	2395,34615384616	709,841346153845	6334,76923076925	12941,2019230769	4137,70192307693	3898,45673076922	3786,03846153847	3936,43269230769	12,4818376068376	165,334478021978	79,3431818181818	46,5607193732193	40,8324175824176	15,5854831144465	99,5307692307693	202,568568726355	50,0907598499063	56,7298363949483	50,5155925155926	45,3580053667262	7,25961538461536	75,1201923076923	34,125	21,2644230769231	22,6538461538462	11,6586538461538	48,2307692307692	120,798076923077	30,2980769230769	26,0432692307692	24,4615384615385	23,0673076923077	118,259615384615	775,120192307692	351,125	200,764423076923	171,653846153846	40,6586538461538	401,230769230769	814,798076923077	149,298076923077	240,043269230769	212,961538461538	225,567307692308	845	782	380	230	202	69	443	847	895	273	244	256	687	6	28	28	29	26	39	31	742	33	30	31	2,66666666666667	3	3	3	3	2,33333333333333	3	3	3,66666666666667	3	3,33333333333333	4	2,33333333333333	2,33333333333333	2,33333333333333	2,33333333333333	2,66666666666667	2,33333333333333	2,66666666666667	2,66666666666667	3	3	3	3	2,66666666666667	3	3	3	3	2,33333333333333	3	3	3,66666666666667	3	3,33333333333333	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1576,00000715256	7475,99999189377	3594	2161,99999684095	1930,99999368191	674,999999761581	4353,99999606609	9652,00000405312	2823,00004273653	2956,99999761581	2749,99999165535	2997,00001692772	6,039728	23,8280701754386	9,15087719298246	34,7736630003862
2	4,44444444444444	0	0	0	0	0	0	0	4	0	0	5,77777777777778	7,22222222222222	0,851208621529608	0	0	0	0	0	0	0	0,974677132066577	0	0	0,705400508878235	0,952435839704573	0	0	0	0	0	0	0	0,971344893153038	0	0	0,632703621482872	708,296875	6,68229166666667	28,6875	29,109375	30,109375	28,1875	40,5104166666667	31,40625	726,661458333333	33,0364583333333	31,046875	30,0885416666667	0,162934362934363	0	0	0	0	0	0	0	0,0893246187363834	0	0	0,306122448979592	14,4192935026465	0	0	0	0	0	0	0	2,94254348703774	0	0	24,6286943509166	73,7044052309975	0	0	0	0	0	0	0	66,929811087154	0	0	40,9121912576179	-360,296875	105,651041666667	76,3125	43,890625	31,890625	19,8125	116,822916666667	184,59375	-576,994791666669	48,6302083333332	89,953125	778,244791666667	-11,471875	0	0	0	0	0	0	0	-18,8559027777778	0	0	14,3345352564103	4,203125	0	0	0	0	0	0	0	-6,66145833333337	0	0	11,4114583333333	44,703125	11,3177083333333	3,3125	2,890625	4,890625	5,8125	10,4895833333333	9,59375	23,3385416666666	3,96354166666666	4,953125	37,9114583333333	753	18	32	32	35	34	51	41	750	37	36	68	524	5	27	28	27	24	38	29	627	31	30	31	2,66666666666667	0	0	0	0	0	0	0	2,33333333333333	0	0	3	2	0	0	0	0	0	0	0	2	0	0	2,33333333333333	2,66666666666667	0	0	0	0	0	0	0	2,33333333333333	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	868	164,999999701977	141	117	200	138	160,999999940395	125	566,000000476837	64	108	571,000004291534	11,559707	26,0740740740741	6,46759259259259	35,7449943691121
3	4,55555555555556	2,77777777777778	0	0	0	0	0	0	3,33333333333333	0	0	6,77777777777778	7,33333333333333	0,937181191051701	0,820025801512332	0	0	0	0	0	0	0,892538219111003	0	0	0,874066774574361	0,877743623835225	0,814137103319367	0	0	0	0	0	0	0,724449101394471	0	0	0,76226383901804	708,180555555556	6,875	28,6597222222222	29,1736111111111	30,0277777777778	28,1319444444444	40,5763888888889	31,5138888888889	726,013888888889	32,5763888888889	30,7291666666667	30,3819444444444	0,141727092946605	0,608695652173913	0	0	0	0	0	0	0,0524861878453039	0	0	0,766153846153846	27,0563866113205	419,214380825566	0	0	0	0	0	0	2,94836986194044	0	0	237,677060394623	75,5604881633671	53,0662409559431	0	0	0	0	0	0	71,6543129970068	0	0	48,869778292175	-29,9166666666658	263,25	10,4583333333334	6,54166666666669	-1,83333333333339	16,2916666666668	24,9583333333335	-26,9166666666667	-240,916666666668	26,9583333333335	-14,1250000000001	3916,79166666667	-1,18055555555554	8,965	0	0	0	0	0	0	-8,98055555555558	0	0	63,9787112932605	-5,18055555555554	6,125	0	0	0	0	0	0	-8,51388888888891	0	0	35,6180555555556	181,819444444444	30,125	2,34027777777778	1,82638888888889	2,97222222222222	4,86805555555556	5,42361111111111	1,48611111111111	35,9861111111111	2,42361111111111	1,27083333333333	284,618055555556	890	37	31	31	33	33	46	33	762	35	32	315	648	5	27	27	25	22	34	28	686	31	29	31	2,33333333333333	2	0	0	0	0	0	0	2	0	0	3	2,33333333333333	1,66666666666667	0	0	0	0	0	0	2	0	0	2,66666666666667	2,33333333333333	2	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1218,00000095367	269	116	92	149,999997138977	162	107,999999642372	51,9999991059303	481,000001430511	52,9999999403954	63,9999993443489	3036,9999973774	11,654532	25,0913242009132	6,84931506849315	35,7449943691121
4	16,8888888888889	5,66666666666667	0	0	0	0	0	0	15,6666666666667	0	0	9,88888888888889	18,8888888888889	0,764433456211248	0,648869248509064	0	0	0	0	0	0	0,810242183658825	0	0	0,531694701196593	0,63796738822985	0,532005118754039	0	0	0	0	0	0	0,7710301454203	0	0	0,582647070837988	700,451086956522	6,125	28,5326086956522	28,6358695652174	29,8695652173913	27,7663043478261	39,7663043478261	30,3152173913043	719,336956521739	33,5326086956522	31,5217391304348	29,9565217391304	0,0982404692082111	0,5	0	0	0	0	0	0	0,0683760683760684	0	0	0,219512195121951	5,00604765232895	129,71664906723	0	0	0	0	0	0	1,37631884668283	0	0	10,9526776031933	72,2658424038676	41,9501107382749	0	0	0	0	0	0	65,9736565954574	0	0	37,5191434763798	246,315217391303	477,75	-15,5434782608699	5,90217391304358	-27,8260869565218	-6,27173913043463	-35,2717391304346	8,4130434782609	-251,282608695651	-59,5434782608693	-63,6956521739128	735,39130434783	1,44364988558351	7,95343137254902	0	0	0	0	0	0	-2,32277212457601	0	0	7,9198827552516	5,54891304347825	6,875	0	0	0	0	0	0	4,66304347826087	0	0	6,04347826086957	109,548913043478	17,875	3,46739130434782	2,36413043478261	4,1304347826087	5,23369565217391	6,23369565217391	2,68478260869565	39,6630434782609	1,46739130434783	2,47826086956522	23,0434782608696	810	24	32	31	34	33	46	33	759	35	34	53	586	4	25	26	24	24	34	28	631	31	28	28	5,33333333333333	3	0	0	0	0	0	0	5	0	0	5	4	2,33333333333333	0	0	0	0	0	0	4	0	0	2,66666666666667	5,33333333333333	3	0	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3196,9999961853	560	262	213,999999880791	484	408,999995589256	337,999998092651	197,000000357628	2158,00000715256	141	203,000000357628	539,000004291534	14,103987	30,6686868686869	8,11515151515152	36,1318813669895
5	19,7777777777778	12,2222222222222	0	0	0	0	0	0	18,2222222222222	0	0	18,6666666666667	38,5555555555556	0,817283947909376	0,615943711788036	0	0	0	0	0	0	0,885111510189073	0	0	0,497697836585733	0,992852272254146	0,489560203127417	0	0	0	0	0	0	0,871163675665676	0	0	0,471324621489578	691,040441176471	8,27941176470588	28,6102941176471	28,5735294117647	29,5294117647059	28,1838235294118	40,7941176470588	31,5183823529412	708,363970588235	30,3933823529412	30,1801470588235	29,9485294117647	0,149881046788263	0,28	0	0	0	0	0	0	0,0689149560117302	0	0	0,357142857142857	1,0586100594653	35,6644663096276	0	0	0	0	0	0	0,17134539107003	0	0	9,91868611635145	44,9080023811621	33,924240528527	0	0	0	0	0	0	36,9851663162546	0	0	28,7225231352582	-1914,03308823532	570,044117647063	169,22794117647	206,985294117648	240,294117647058	121,213235294117	937,44117647059	1258,12132352941	-2518,29779411761	329,496323529412	231,488970588234	3398,86029411762	-13,5235872438864	3,64786096256685	0	0	0	0	0	0	-20,1444583931132	0	0	17,5931372549019	9,45955882352939	3,22058823529412	0	0	0	0	0	0	-14,8639705882352	0	0	14,5514705882353	41,9595588235294	7,72058823529412	4,38970588235294	3,42647058823529	5,47058823529412	6,81617647058824	14,2058823529412	7,48161764705882	26,6360294117648	2,60661764705882	4,81985294117647	51,0514705882353	733	16	33	32	35	35	55	39	735	33	35	81	511	7	26	26	26	23	37	29	630	29	27	29	5,66666666666667	6,66666666666667	0	0	0	0	0	0	5	0	0	6,66666666666667	4,66666666666667	3,66666666666667	0	0	0	0	0	0	4,66666666666667	0	0	4	5,66666666666667	6,66666666666667	0	0	0	0	0	0	5	0	0	6,66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3513,99999845028	615	554	518,999998450279	876	704	607,999998807907	307,99998575449	2132,00000309944	350	365,999998569489	1394,0000026226	17,096958	19,8644688644689	9,5030525030525	36,6667850548485
6	6,55555555555555	3,22222222222222	0	0	0	0	0	0	6,11111111111111	0	0	11,8888888888889	13,3333333333333	0,966519932205178	0,835167424958881	0	0	0	0	0	0	0,903505580230192	0	0	0,812711591654852	0,766179562685974	0,712261052901247	0	0	0	0	0	0	0,918898871946752	0	0	0,794917284643383	674,25	7,40865384615385	28,5432692307692	29,0096153846154	29,9134615384615	28,2884615384615	39,3125	30,7644230769231	689,831730769231	33,2211538461538	31,6826923076923	30,3798076923077	0,0721189591078067	0,4	0	0	0	0	0	0	0,0492040520984081	0	0	0,675675675675676	3,96199272751586	105,399408284024	0	0	0	0	0	0	2,20312137155945	0	0	67,3830671780631	76,7886522631086	43,1613913535457	0	0	0	0	0	0	77,5111554215759	0	0	38,3792364609159	-58	280,961538461538	-26,1923076923076	-36,1538461538461	21,3846153846152	-23,6153846153848	-21,5	-90,7307692307695	-294,807692307686	-32,5384615384616	-42,9230769230768	4602,42307692308	-1,35169491525424	5,90169098143236	0	0	0	0	0	0	-7,12263986013981	0	0	42,3117810927391	-1,25	5,59134615384615	0	0	0	0	0	0	-9,83173076923072	0	0	27,6201923076923	48,75	13,5913461538462	2,45673076923077	1,99038461538462	3,08653846153846	2,71153846153846	2,6875	1,23557692307692	62,1682692307693	2,77884615384615	2,31730769230769	179,620192307692	723	21	31	31	33	31	42	32	752	36	34	210	621	5	26	26	26	24	36	28	656	31	29	30	3	2	0	0	0	0	0	0	3	0	0	4	2,66666666666667	2	0	0	0	0	0	0	2,66666666666667	0	0	3,66666666666667	3	2	0	0	0	0	0	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1325	267,999999046326	168,999999523163	159	258,999999880791	312,99999499321	208	133	925,999998211861	120,999999642372	162	2457,00003123283	24,117471	28,8527131782946	6,93410852713178	37,6743120239709
7	94	44,8888888888889	0	0	0	0	91,5555555555555	91,1111111111111	35,1111111111111	0	0	72,5555555555555	100,333333333333	0,761606902850518	0,503008985780155	0	0	0	0	0,717609744266828	0,724530791249766	0,610491467886538	0	0	0,738216280999737	0,654589671940121	0,484168853647968	0	0	0	0	0,592371109314055	0,591941468137776	0,681314175570371	0	0	0,567588567681664	667,833333333333	10,578125	28,6375	28,525	29,940625	28,515625	41,85625	32,99375	683,503125	28,9375	29,51875	29,603125	0,0671641791044776	0,235294117647059	0	0	0	0	0,235772357723577	0,216494845360825	0,0477590007347539	0	0	0,219512195121951	3,20708332433269	39,0993192529237	0	0	0	0	3,76886353349105	2,5858138854373	0,838257586641996	0	0	7,24207404441163	72,676757078868	21,5755519313406	0	0	0	0	16,0464505323044	15,1545155328619	68,5296593820424	0	0	25,6776197788794	1440,49999999994	3537,953125	904,337499999988	534,925000000008	271,615624999996	353,390625	15411,8062499998	12251,6437500002	1672,67812500004	1190,4375	428,568749999993	6239,37812500007	1,69030732860514	5,73623143564356	0	0	0	0	18,3427791262133	14,5452743902441	-0,772112341772106	0	0	8,42444008422668	0,166666666666629	5,421875	0	0	0	0	18,14375	14,00625	-0,503124999999955	0	0	7,396875	74,1666666666666	12,421875	5,3625	3,475	7,059375	6,484375	40,14375	30,00625	38,496875	6,0625	3,48125	25,396875	742	23	34	32	37	35	82	63	722	35	33	55	592	8	25	26	24	25	42	34	638	27	27	29	13	10	0	0	0	0	13	13	13,3333333333333	0	0	11,6666666666667	10,3333333333333	5,66666666666667	0	0	0	0	9,66666666666667	9,66666666666667	8	0	0	9	13	10	0	0	0	0	13	13	11,6666666666667	0	0	11,6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19720,9999375343	1381	1549,99999755621	1438	2393,99999445677	2093	2229,99996805191	1457,00002467632	9211,999982059	904	808,999994575977	2311,00006961823	26,770408	10,1659367396594	11,4934306569343	37,9536568980982
8	5	2,44444444444444	0	0	0	0	0	0	3,55555555555556	0	0	4,44444444444444	7,33333333333333	0,413587208981271	0,62156170997876	0	0	0	0	0	0	0,901705156553097	0	0	0,929502010924595	0,4698638235342	0,505927117552796	0	0	0	0	0	0	0,893973928337085	0	0	0,727346293134117	666,6875	6,2125	28,15	27,875	28,65	27,25	37,4375	29,1	681,325	35,325	33,0875	30,375	0,0258684405025868	0,384615384615385	0	0	0	0	0	0	0,0976744186046512	0	0	0,532846715328467	0,794405427053264	70,1646090534979	0	0	0	0	0	0	4,63298841503389	0	0	78,688589919342	65,9181260251832	47,3885575916436	0	0	0	0	0	0	71,1358778683569	0	0	47,2447385012947	159,625	122,975	-2,89999999999991	-23,75	32,1000000000001	-1,5	34,125	44,3999999999999	-190,450000000003	-37,4500000000002	-24,7749999999999	866,25	4,20138888888889	4,96931818181818	0	0	0	0	0	0	-10,91875	0	0	21,925	3,3125	4,2875	0	0	0	0	0	0	6,17499999999995	0	0	13,625	34,3125	11,7875	3,85	2,125	4,35	2,75	4,5625	6,9	26,675	1,675	2,9125	74,625	701	18	32	30	33	30	42	36	708	37	36	105	659	5	25	25	25	25	34	27	582	33	29	28	5,33333333333333	2	0	0	0	0	0	0	2	0	0	2,33333333333333	2,33333333333333	1,33333333333333	0	0	0	0	0	0	2	0	0	2,33333333333333	5,33333333333333	2	0	0	0	0	0	0	2	0	0	2,33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	549	157	89,0000002384186	79	149,000000119209	142	71	123,999999523163	782,999999523163	55	82,0000005960464	819	27,331438	38,0961538461538	7,25641025641026	38,0476947001252
9	4,11111111111111	0	0	0	0	0	0	0	2,88888888888889	0	0	6	7	0,889084373105804	0	0	0	0	0	0	0	0,683446523451386	0	0	0,781113830948648	0,944476530694283	0	0	0	0	0	0	0	0,645223368122559	0	0	0,75986511141372	662,588235294118	7,02205882352941	28,0147058823529	27,6985294117647	28,8014705882353	27,1323529411765	38,5367647058824	29,6544117647059	677,507352941176	32,0955882352941	31,5514705882353	29,3088235294118	0,176148046607265	0	0	0	0	0	0	0	0,0217228464419476	0	0	0,682692307692308	34,7129113209515	0	0	0	0	0	0	0	0,590485902372333	0	0	211,990043968692	73,7644556461594	0	0	0	0	0	0	0	57,0733836689764	0	0	50,2937401265977	-13,0588235294139	116,610294117647	32,0735294117647	-17,0073529411765	13,5073529411765	3,66176470588233	-47,8161764705884	-8,22794117647069	-255,963235294117	1,97794117647069	-47,7426470588234	2191,54411764706	-0,58823529411768	0	0	0	0	0	0	0	-8,27658371040723	0	0	40,1541394335512	-4,58823529411768	0	0	0	0	0	0	0	-6,00735294117646	0	0	22,1911764705882	195,411764705882	17,9779411764706	2,98529411764706	2,30147058823529	3,19852941176471	3,86764705882353	2,46323529411764	2,34558823529412	5,49264705882354	2,90441176470588	1,44852941176471	177,691176470588	858	25	31	30	32	31	41	32	683	35	33	207	601	5	25	25	25	21	32	28	653	30	28	29	2,33333333333333	0	0	0	0	0	0	0	2,33333333333333	0	0	3	2	0	0	0	0	0	0	0	1,66666666666667	0	0	2,33333333333333	2,33333333333333	0	0	0	0	0	0	0	2,33333333333333	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1029,99999570847	182	129	87,9999988675117	131,999999880791	127,999997377396	122,999998450279	96	306	76	42,9999997615814	1821,00000667572	30,298868	31,7426900584795	5,19298245614035	38,3517721802461
