Z:\Data_Julius\Stain Concentration Experiment 8_2_23\A11.daf
All

Object Number	Area_M01	Area_M02	Area_M03	Area_M04	Area_M05	Area_M06	Area_M07	Area_M08	Area_M09	Area_M10	Area_M11	Area_M12	Area_MC	Aspect Ratio_M01	Aspect Ratio_M02	Aspect Ratio_M03	Aspect Ratio_M04	Aspect Ratio_M05	Aspect Ratio_M06	Aspect Ratio_M07	Aspect Ratio_M08	Aspect Ratio_M09	Aspect Ratio_M10	Aspect Ratio_M11	Aspect Ratio_M12	Aspect Ratio Intensity_M01_Ch01	Aspect Ratio Intensity_M02_Ch02	Aspect Ratio Intensity_M03_Ch03	Aspect Ratio Intensity_M04_Ch04	Aspect Ratio Intensity_M05_Ch05	Aspect Ratio Intensity_M06_Ch06	Aspect Ratio Intensity_M07_Ch07	Aspect Ratio Intensity_M08_Ch08	Aspect Ratio Intensity_M09_Ch09	Aspect Ratio Intensity_M10_Ch10	Aspect Ratio Intensity_M11_Ch11	Aspect Ratio Intensity_M12_Ch12	Bkgd Mean_Ch01	Bkgd Mean_Ch02	Bkgd Mean_Ch03	Bkgd Mean_Ch04	Bkgd Mean_Ch05	Bkgd Mean_Ch06	Bkgd Mean_Ch07	Bkgd Mean_Ch08	Bkgd Mean_Ch09	Bkgd Mean_Ch10	Bkgd Mean_Ch11	Bkgd Mean_Ch12	Modulation_M01_Ch01	Modulation_M02_Ch02	Modulation_M03_Ch03	Modulation_M04_Ch04	Modulation_M05_Ch05	Modulation_M06_Ch06	Modulation_M07_Ch07	Modulation_M08_Ch08	Modulation_M09_Ch09	Modulation_M10_Ch10	Modulation_M11_Ch11	Modulation_M12_Ch12	Contrast_M01_Ch01	Contrast_M02_Ch02	Contrast_M03_Ch03	Contrast_M04_Ch04	Contrast_M05_Ch05	Contrast_M06_Ch06	Contrast_M07_Ch07	Contrast_M08_Ch08	Contrast_M09_Ch09	Contrast_M10_Ch10	Contrast_M11_Ch11	Contrast_M12_Ch12	Gradient RMS_M01_Ch01	Gradient RMS_M02_Ch02	Gradient RMS_M03_Ch03	Gradient RMS_M04_Ch04	Gradient RMS_M05_Ch05	Gradient RMS_M06_Ch06	Gradient RMS_M07_Ch07	Gradient RMS_M08_Ch08	Gradient RMS_M09_Ch09	Gradient RMS_M10_Ch10	Gradient RMS_M11_Ch11	Gradient RMS_M12_Ch12	Intensity_MC_Ch01	Intensity_MC_Ch02	Intensity_MC_Ch03	Intensity_MC_Ch04	Intensity_MC_Ch05	Intensity_MC_Ch06	Intensity_MC_Ch07	Intensity_MC_Ch08	Intensity_MC_Ch09	Intensity_MC_Ch10	Intensity_MC_Ch11	Intensity_MC_Ch12	Mean Pixel_M01_Ch01	Mean Pixel_M02_Ch02	Mean Pixel_M03_Ch03	Mean Pixel_M04_Ch04	Mean Pixel_M05_Ch05	Mean Pixel_M06_Ch06	Mean Pixel_M07_Ch07	Mean Pixel_M08_Ch08	Mean Pixel_M09_Ch09	Mean Pixel_M10_Ch10	Mean Pixel_M11_Ch11	Mean Pixel_M12_Ch12	Median Pixel_M01_Ch01	Median Pixel_M02_Ch02	Median Pixel_M03_Ch03	Median Pixel_M04_Ch04	Median Pixel_M05_Ch05	Median Pixel_M06_Ch06	Median Pixel_M07_Ch07	Median Pixel_M08_Ch08	Median Pixel_M09_Ch09	Median Pixel_M10_Ch10	Median Pixel_M11_Ch11	Median Pixel_M12_Ch12	Max Pixel_MC_Ch01	Max Pixel_MC_Ch02	Max Pixel_MC_Ch03	Max Pixel_MC_Ch04	Max Pixel_MC_Ch05	Max Pixel_MC_Ch06	Max Pixel_MC_Ch07	Max Pixel_MC_Ch08	Max Pixel_MC_Ch09	Max Pixel_MC_Ch10	Max Pixel_MC_Ch11	Max Pixel_MC_Ch12	Raw Max Pixel_MC_Ch01	Raw Max Pixel_MC_Ch02	Raw Max Pixel_MC_Ch03	Raw Max Pixel_MC_Ch04	Raw Max Pixel_MC_Ch05	Raw Max Pixel_MC_Ch06	Raw Max Pixel_MC_Ch07	Raw Max Pixel_MC_Ch08	Raw Max Pixel_MC_Ch09	Raw Max Pixel_MC_Ch10	Raw Max Pixel_MC_Ch11	Raw Max Pixel_MC_Ch12	Raw Min Pixel_MC_Ch01	Raw Min Pixel_MC_Ch02	Raw Min Pixel_MC_Ch03	Raw Min Pixel_MC_Ch04	Raw Min Pixel_MC_Ch05	Raw Min Pixel_MC_Ch06	Raw Min Pixel_MC_Ch07	Raw Min Pixel_MC_Ch08	Raw Min Pixel_MC_Ch09	Raw Min Pixel_MC_Ch10	Raw Min Pixel_MC_Ch11	Raw Min Pixel_MC_Ch12	Length_M01	Length_M02	Length_M03	Length_M04	Length_M05	Length_M06	Length_M07	Length_M08	Length_M09	Length_M10	Length_M11	Length_M12	Width_M01	Width_M02	Width_M03	Width_M04	Width_M05	Width_M06	Width_M07	Width_M08	Width_M09	Width_M10	Width_M11	Width_M12	Height_M01	Height_M02	Height_M03	Height_M04	Height_M05	Height_M06	Height_M07	Height_M08	Height_M09	Height_M10	Height_M11	Height_M12	Saturation Count_M01_Ch01	Saturation Count_M02_Ch02	Saturation Count_M03_Ch03	Saturation Count_M04_Ch04	Saturation Count_M05_Ch05	Saturation Count_M06_Ch06	Saturation Count_M07_Ch07	Saturation Count_M08_Ch08	Saturation Count_M09_Ch09	Saturation Count_M10_Ch10	Saturation Count_M11_Ch11	Saturation Count_M12_Ch12	Saturation Percent_M01_Ch01	Saturation Percent_M02_Ch02	Saturation Percent_M03_Ch03	Saturation Percent_M04_Ch04	Saturation Percent_M05_Ch05	Saturation Percent_M06_Ch06	Saturation Percent_M07_Ch07	Saturation Percent_M08_Ch08	Saturation Percent_M09_Ch09	Saturation Percent_M10_Ch10	Saturation Percent_M11_Ch11	Saturation Percent_M12_Ch12	Bright Detail Intensity R3_MC_Ch01	Bright Detail Intensity R3_MC_Ch02	Bright Detail Intensity R3_MC_Ch03	Bright Detail Intensity R3_MC_Ch04	Bright Detail Intensity R3_MC_Ch05	Bright Detail Intensity R3_MC_Ch06	Bright Detail Intensity R3_MC_Ch07	Bright Detail Intensity R3_MC_Ch08	Bright Detail Intensity R3_MC_Ch09	Bright Detail Intensity R3_MC_Ch10	Bright Detail Intensity R3_MC_Ch11	Bright Detail Intensity R3_MC_Ch12	Time	Raw Centroid X	Raw Centroid Y	Flow Speed
0	5,44444444444444	3,44444444444444	0	0	0	0	0	0	8,11111111111111	0	0	7,11111111111111	10,1111111111111	0,843829875938502	0,720576692122892	0	0	0	0	0	0	0,945654042974252	0	0	0,857375406222536	0,746043648728021	0,632023816066814	0	0	0	0	0	0	0,94124587707128	0	0	0,79962270711312	796,635416666667	2,26041666666667	27,8802083333333	28,3645833333333	28,6979166666667	27,296875	41,0208333333333	30,546875	792,427083333333	34,9270833333333	33,296875	30,453125	0,128446536650975	0,959677419354839	0	0	0	0	0	0	0,371641791044776	0	0	0,944141689373297	16,3872550507175	1461,04544012314	0	0	0	0	0	0	39,2730029125287	0	0	638,772558365409	64,0497853548962	61,2747524218241	0	0	0	0	0	0	70,5716731959168	0	0	55,3769308661469	-889,822916666663	1413,30208333333	28,9010416666669	-20,1770833333332	34,4895833333332	81,984375	146,104166666666	87,234375	-1195,86458333334	5,63541666666645	-37,015625	17698,765625	-21,3088860544217	42,8686155913978	0	0	0	0	0	0	-16,1531107305937	0	0	272,921875	-4,63541666666663	18,7395833333333	0	0	0	0	0	0	11,5729166666666	0	0	90,046875	48,3645833333334	240,739583333333	5,11979166666667	1,63541666666667	4,30208333333333	5,703125	13,9791666666667	12,453125	136,572916666667	3,07291666666666	7,703125	1896,546875	845	243	33	30	33	33	55	43	929	38	41	1927	632	1	25	25	26	25	32	28	387	31	21	31	2,66666666666667	2,33333333333333	0	0	0	0	0	0	3	0	0	3	2,66666666666667	1,66666666666667	0	0	0	0	0	0	3	0	0	2,66666666666667	2,66666666666667	2,33333333333333	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1208,99999904633	1344,99999845028	178,999999880791	131,999998569489	279,000001788139	279	369,999996542931	210	2445,99999940395	127,999999761581	239	14824	0	33,5294117647059	8,08823529411765	45,1382997676971
1	27	20,1111111111111	0	0	0	0	0	0	28,1111111111111	0	0	33,3333333333333	50	0,836747814522855	0,559252567467382	0	0	0	0	0	0	0,932605999458963	0	0	0,900995033436016	0,969286458460573	0,606194600645646	0	0	0	0	0	0	0,918546553080137	0	0	0,910091032567072	797,397058823529	2,30882352941176	27,6654411764706	28,2867647058824	28,5404411764706	27,3602941176471	41,2904411764706	30,7941176470588	792,051470588235	34,8455882352941	32,8088235294118	30,5110294117647	0,123324396782842	0,692307692307692	0	0	0	0	0	0	0,0780234070221066	0	0	0,68904593639576	1,14665882758943	160,888865947453	0	0	0	0	0	0	0,864526746267208	0	0	28,392624637742	47,0603748064044	33,5022827099442	0	0	0	0	0	0	51,7509548679674	0	0	24,39759090812	-1221,6764705882	1528,02941176472	106,551470588237	13,9558823529418	119,801470588238	-6,13235294117609	-88,6985294117632	-250,352941176469	-909,161764705847	-42,5147058823522	-11,9705882352956	22836,0367647058	-5,9361534737351	6,98951901202473	0	0	0	0	0	0	-4,29652987677276	0	0	72,5323039215684	8,60294117647061	5,69117647058824	0	0	0	0	0	0	7,94852941176475	0	0	52,4889705882353	51,6029411764706	22,6911764705882	4,33455882352941	2,71323529411765	5,45955882352941	6,63970588235294	4,70955882352941	2,20588235294118	38,9485294117648	6,15441176470588	4,19117647058823	226,488970588235	849	25	32	31	34	34	46	33	831	41	37	257	572	-1	24	25	24	23	37	26	697	29	29	31	6,66666666666667	7	0	0	0	0	0	0	6	0	0	7	5,33333333333333	4,33333333333333	0	0	0	0	0	0	6	0	0	6	6,66666666666667	7	0	0	0	0	0	0	6	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5311,99999511242	1016,00000363588	781,000000596046	579,999996781349	1186,00000631809	865,000000238419	863,000004291534	616	5030,99997413158	654	745,999998271465	5127,99995744228	0,020011	34,1082251082251	17,0242424242424	45,1382997676971
2	22,6666666666667	20,5555555555556	0	0	0	0	0	0	22,6666666666667	0	0	23,5555555555556	36,3333333333333	0,929651522186965	0,647912778978986	0	0	0	0	0	0	0,898419820029888	0	0	0,944517145308559	0,924867179184886	0,583039809561193	0	0	0	0	0	0	0,963335792079279	0	0	0,89093405476983	797,387096774194	2,14112903225806	27,8225806451613	28,0887096774194	28,3548387096774	27,0806451612903	41,1209677419355	30,4314516129032	792,697580645161	34,9193548387097	32,9274193548387	30,5241935483871	0,102853351028534	0,823529411764706	0	0	0	0	0	0	0,0971579643093192	0	0	0,729442970822281	2,03677897253789	176,235028698451	0	0	0	0	0	0	3,03584560774066	0	0	46,3312055351087	52,5984441103363	34,2108204573018	0	0	0	0	0	0	64,7846809610115	0	0	27,263430373568	-1065,5806451613	1728,85080645162	-15,9838709677425	79,9919354838702	79,9677419354832	105,629032258065	-129,556451612904	-35,0846774193543	-1142,10887096777	72,3709677419347	30,7338709677413	23046,5887096775	-5,12239089184064	8,82643853530952	0	0	0	0	0	0	-5,94758064516138	0	0	103,829580036519	6,11290322580646	6,85887096774194	0	0	0	0	0	0	6,80241935483866	0	0	71,9758064516129	37,6129032258065	31,8588709677419	3,17741935483871	3,91129032258064	4,64516129032258	5,91935483870968	4,87903225806452	3,56854838709678	101,302419354839	4,08064516129032	5,07258064516129	333,475806451613	835	34	31	32	33	33	46	34	894	39	38	364	618	-1	25	25	24	23	37	27	674	32	28	30	5,33333333333333	6	0	0	0	0	0	0	5,66666666666667	0	0	5,66666666666667	5	4,33333333333333	0	0	0	0	0	0	5	0	0	5,33333333333333	5,33333333333333	6	0	0	0	0	0	0	5,66666666666667	0	0	5,66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4097,99999046326	857,999977111816	594,999999761581	572,999992728233	795,999989271164	670,999990701675	686,999983072281	406,999996602535	4836,99997997284	427,999994635582	469,999996304512	5416,99997019768	0,037614	34,5211111111111	10,4833333333333	45,1382997676971
3	8,11111111111111	3,88888888888889	0	0	0	0	0	0	13,2222222222222	0	0	7,66666666666667	13,4444444444444	0,968383761459327	0,435696384170905	0	0	0	0	0	0	0,958103816391733	0	0	0,785487076396669	0,854705855687382	0,540778697382149	0	0	0	0	0	0	0,926970952078944	0	0	0,789629480831778	797,577586206897	3,66810344827586	27,9698275862069	28,6939655172414	28,8965517241379	27,4870689655172	42,3922413793103	31,7629310344828	790,10775862069	32,4741379310345	30,9568965517241	30,323275862069	0,253878702397743	0,900826446280992	0	0	0	0	0	0	0,406127258444619	0	0	0,940713853599516	48,5574247300686	956,440284268451	0	0	0	0	0	0	22,2146064757539	0	0	453,578795661281	67,0241401825247	57,5941802535964	0	0	0	0	0	0	67,183370008473	0	0	52,5961915405353	-1062,88793103448	1145,15948275862	50,6508620689655	12,0301724137929	-8,48275862068982	106,064655172414	48,5387931034485	69,6853448275861	-1339,03879310345	10,6293103448274	-88,7844827586211	20116,8836206897	-19,3173122342938	29,7033251231527	0	0	0	0	0	0	-11,2674224862359	0	0	284,256434282859	5,42241379310349	19,3318965517241	0	0	0	0	0	0	7,89224137931035	0	0	113,676724137931	109,422413793103	111,331896551724	4,0301724137931	2,30603448275862	5,10344827586207	11,5129310344828	14,6077586206897	8,23706896551724	121,89224137931	3,52586206896552	11,0431034482759	1644,67672413793	907	115	32	31	34	39	57	40	912	36	42	1675	496	0	26	25	24	23	27	29	331	29	19	30	3,66666666666667	3	0	0	0	0	0	0	4	0	0	3,33333333333333	3	1,33333333333333	0	0	0	0	0	0	4	0	0	2,66666666666667	3,66666666666667	3	0	0	0	0	0	0	4	0	0	3,33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2675	1197	192,999999642372	204	290,999997377396	356,999999284744	355,000000834465	200,999998986721	3174,99999964237	195,000000119209	219	17596,0000104904	3,463875	24,7484848484848	8,45151515151515	45,1382997676971
4	7,77777777777778	2	0	0	0	0	0	0	7,44444444444444	0	0	8,22222222222222	10,5555555555556	0,825795658046152	0,185466007039913	0	0	0	0	0	0	0,846578791438676	0	0	0,899898884293081	0,858163549690398	0,715965007964732	0	0	0	0	0	0	0,867264289376043	0	0	0,884405769440207	797,033653846154	1,88942307692308	27,6009615384615	28,2740384615385	28,5240384615385	27,3894230769231	40	29,8269230769231	790,576923076923	35,3076923076923	33,4423076923077	30,4375	0,267705382436261	0,80952380952381	0	0	0	0	0	0	0,138233310856372	0	0	0,471074380165289	26,1886861158815	975,092478421702	0	0	0	0	0	0	4,63965548666495	0	0	44,0126542512442	75,7742216758329	65,9951328207537	0	0	0	0	0	0	69,2350999200371	0	0	43,5446289621794	-53,1971153846121	102,504807692308	31,9086538461537	-2,03365384615369	16,2163461538463	-11,9951923076923	296	289,442307692308	-121,807692307694	35,7692307692309	6,98076923076913	1240,4375	-1,63365384615381	5,99946581196581	0	0	0	0	0	0	-3,92020665901265	0	0	16,5760135135135	11,4663461538462	5,11057692307692	0	0	0	0	0	0	14,4230769230769	0	0	9,5625	103,966346153846	17,1105769230769	4,39903846153846	2,72596153846154	5,47596153846154	9,61057692307692	19	14,1730769230769	54,4230769230769	2,69230769230769	6,55769230769231	62,5625	901	19	32	31	34	37	59	44	845	38	40	93	500	-2	26	24	25	22	37	27	629	33	28	29	3,33333333333333	4,66666666666667	0	0	0	0	0	0	3,33333333333333	0	0	3,33333333333333	3	1,33333333333333	0	0	0	0	0	0	3	0	0	3	3,33333333333333	4,66666666666667	0	0	0	0	0	0	3,33333333333333	0	0	3,33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2033,00000143051	254	184	127	197,000000357628	212	315	233,000001788139	1513,99999976158	114	165	885	3,858365	34,5891472868217	7,87984496124031	45,1648517087369
5	15,7777777777778	12,3333333333333	12,6666666666667	12,1111111111111	12,3333333333333	8,66666666666667	15,4444444444444	17,1111111111111	22,1111111111111	13,4444444444444	14	10,7777777777778	22,2222222222222	0,929832387231671	0,853007201217989	0,849839544904148	0,871196272182555	0,809839919825938	0,755388266073907	0,854759597510693	0,872303817074959	0,938146878077968	0,843322562464885	0,805788639792194	0,580567018054597	0,912357861530039	0,74257054609702	0,757563984135535	0,780417861102473	0,781847576256542	0,668808434176772	0,803019729892866	0,804656372832778	0,953481669718507	0,803605916050343	0,800982584858274	0,581460392914936	797,920454545455	4,06439393939394	28,4431818181818	28,4962121212121	28,8863636363636	27,6098484848485	42,8409090909091	32,0681818181818	790,075757575758	32,6590909090909	31,0909090909091	30,3106060606061	0,305405405405405	0,936507936507937	0,813953488372093	0,716738197424893	0,66497461928934	0,436363636363636	0,85312783318223	0,922885572139303	0,167674546454096	0,786259541984733	0,744107744107744	0,840277777777778	27,8781515271253	117,933105846263	74,590307140008	55,4252839306432	48,5650907480802	28,2747463668769	70,6348598645416	69,9514582432914	7,4832181020162	51,9042483367792	40,4877760757186	183,145382759992	70,3426768412645	39,1345084862999	37,9282671128748	37,6923639508365	36,6418557011805	37,7807717839192	35,49420311818	35,7051230171934	48,5664704603871	35,8778544216003	34,9159845501205	44,1743288455194	502,909090909099	25106,1212121214	10391,3636363636	5648,75757575759	4588,72727272725	1601,0303030303	38496,818181818	57212,3636363635	14415,8484848484	11665,1818181819	8804,81818181815	11292,8787878788	2,35419334186944	215,530200655201	88,0655901116426	49,7239713650265	40,0415642915643	18,8004079254079	266,27419882276	364,600649350649	72,4167047357999	93,7623966942152	68,6075036075035	111,163620743518	9,0795454545455	104,935606060606	44,0568181818182	26,5037878787879	24,1136363636364	15,3901515151515	139,159090909091	164,931818181818	37,9242424242424	50,3409090909091	37,9090909090909	62,6893939393939	194,079545454545	929,935606060606	351,556818181818	190,503787878788	148,113636363636	51,3901515151515	1124,15909090909	1713,93181818182	336,924242424242	355,340909090909	250,909090909091	522,689393939394	992	934	380	219	177	79	1167	1746	1127	388	282	553	446	7	28	28	25	26	50	41	693	32	30	29	4,33333333333333	4	4,33333333333333	4	4,33333333333333	3,66666666666667	4,66666666666667	4,66666666666667	5,33333333333333	4,33333333333333	4,66666666666667	4,66666666666667	4,33333333333333	3,66666666666667	3,66666666666667	3,66666666666667	3,66666666666667	3	4	4,33333333333333	5	3,66666666666667	3,66666666666667	2,66666666666667	4,33333333333333	4	4,33333333333333	4	4,33333333333333	3,66666666666667	4,66666666666667	4,66666666666667	5,33333333333333	4,33333333333333	4,66666666666667	4,66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6030,00000047684	13598,0000076294	5288,00005012751	2869,99994695187	2208,00004684925	1228,00000476837	16886,0004243851	23117,9991760254	14059,0000027418	5076,00001335144	3484,99995779991	8470,99997138977	4,266178	23,3743842364532	9,78653530377668	45,1382997676971
6	3,77777777777778	2,44444444444444	0	0	0	0	0	0	2,33333333333333	0	0	6,22222222222222	6,33333333333333	0,741716517694357	0,90365584514398	0	0	0	0	0	0	0,885557641884563	0	0	0,772431143694922	0,675052616640579	0,693706280854185	0	0	0	0	0	0	0,911678098202662	0	0	0,713856511922869	797,583333333333	2,73611111111111	28,0069444444444	28,3958333333333	28,4236111111111	27,5208333333333	41,6666666666667	31,3263888888889	789,485915492958	33,2083333333333	31,0277777777778	29,8680555555556	0,103030303030303	0,842105263157895	0	0	0	0	0	0	0,0882352941176471	0	0	0,738775510204082	11,7990079467769	1118,12227074236	0	0	0	0	0	0	7,49090015961507	0	0	284,739712000358	74,4725517996805	59,4018604456702	0	0	0	0	0	0	72,2094029606424	0	0	53,5023033344446	-13,2500000000022	465,041666666667	5,60416666666676	-7,56249999999993	3,85416666666669	-2,68749999999993	-35,9999999999999	-18,6041666666667	-313,697183098589	-42,8750000000001	-28,5833333333334	2045,52083333333	0,563725490196041	18,2638888888889	0	0	0	0	0	0	-16,6287726358148	0	0	36,5426587301587	-4,58333333333337	11,7638888888889	0	0	0	0	0	0	1,5140845070423	0	0	18,1319444444444	112,416666666667	67,2638888888889	2,99305555555556	2,60416666666667	3,57638888888889	5,47916666666667	2,33333333333334	1,67361111111111	24,5140845070423	1,79166666666666	2,97222222222222	184,131944444444	910	70	31	31	32	33	44	33	814	35	34	214	740	2	26	26	23	24	37	29	682	31	28	29	2,33333333333333	1,66666666666667	0	0	0	0	0	0	1,66666666666667	0	0	3	2,33333333333333	1,66666666666667	0	0	0	0	0	0	1,66666666666667	0	0	2,33333333333333	2,33333333333333	1,66666666666667	0	0	0	0	0	0	1,66666666666667	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	835,999998569489	452,99999910593	86	73	172	145,999998569489	74,9999991059303	45,9999992251396	338,000000357628	69,9999972581863	64,9999982118607	1801,99999332428	5,566325	27,1515151515151	5,90909090909091	45,111779027528
7	4,66666666666667	0	0	0	0	0	0	0	4,22222222222222	0	0	2,66666666666667	5,66666666666667	0,878297767540757	0	0	0	0	0	0	0	0,643112120071554	0	0	0,912870929175276	0,833894482425878	0	0	0	0	0	0	0	0,873081548858498	0	0	0,828868279626808	798	2,4	28,05	28,355	28,54	27,355	40,73	30,475	789,655	34,135	31,98	30,395	0,069969040247678	0	0	0	0	0	0	0	0,0602858918582971	0	0	0,51219512195122	5,50520581648132	0	0	0	0	0	0	0	2,33633746713521	0	0	97,9161643871321	77,6129294194043	0	0	0	0	0	0	0	75,5247678206146	0	0	40,5380676672836	-145	374,6	-2,55000000000004	5,89499999999998	40,46	-0,105000000000022	24,7700000000002	4,77499999999993	-352,404999999999	2,1150000000001	-16,98	1341,855	-3,07142857142857	0	0	0	0	0	0	0	-7,6023684210526	0	0	46,3133333333333	-9	0	0	0	0	0	0	0	-7,65499999999997	0	0	43,105	68	25,6	1,95	2,645	5,46	2,645	3,27	2,525	63,345	2,865	2,02	93,605	866	28	30	31	34	30	44	33	853	37	34	124	750	2	25	25	25	24	37	28	756	31	29	30	2,66666666666667	0	0	0	0	0	0	0	2,66666666666667	0	0	1,66666666666667	2,33333333333333	0	0	0	0	0	0	0	2,33333333333333	0	0	1,66666666666667	2,66666666666667	0	0	0	0	0	0	0	2,66666666666667	0	0	1,66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	901	347,999999403954	93,9999997019768	106	154,999999701977	134	111	109,999997973442	418,99999833107	105	86	897,000011444092	5,957443	30,3333333333333	7,39622641509434	45,1648517087369
8	2,11111111111111	1,66666666666667	0	0	0	0	0	0	2,77777777777778	0	0	4,11111111111111	4,22222222222222	0,774739225797095	0,577350269189626	0	0	0	0	0	0	0,923194896318757	0	0	0,825595594197711	0,877053047859199	0,740768424457989	0	0	0	0	0	0	0,859975773810784	0	0	0,756430378953566	799,583333333333	6,79166666666667	28,3194444444444	28,1944444444444	28,5694444444444	28,2013888888889	44,2638888888889	34,4583333333333	789,795774647887	27,0625	27,2708333333333	28,6666666666667	0,110041265474553	0,555555555555556	0	0	0	0	0	0	0,0655195234943746	0	0	0,617283950617284	12,1858635656861	569,993742177722	0	0	0	0	0	0	2,60663099904253	0	0	240,496698909873	69,1890951403236	64,8301770204534	0	0	0	0	0	0	67,7769997406352	0	0	55,6574286412696	-406,166666666668	99,9166666666666	-6,13888888888883	3,61111111111117	0,361111111111171	-10,6527777777778	-15,0277777777777	-25,4166666666668	-425,23943661972	-31,375	1,70833333333338	925,666666666667	-22,8991228070176	6,675	0	0	0	0	0	0	-18,3557746478874	0	0	24,954954954955	-5,58333333333337	5,20833333333333	0	0	0	0	0	0	-8,79577464788736	0	0	13,3333333333333	14,4166666666666	21,2083333333333	2,68055555555556	2,80555555555556	4,43055555555556	3,79861111111111	4,73611111111111	1,54166666666666	15,2042253521126	1,9375	3,72916666666667	102,333333333333	814	28	31	31	33	32	49	36	805	29	31	131	647	5	26	25	24	25	39	31	706	24	25	31	1,66666666666667	1,66666666666667	0	0	0	0	0	0	2	0	0	2,33333333333333	1,33333333333333	1	0	0	0	0	0	0	1,66666666666667	0	0	2	1,66666666666667	1,66666666666667	0	0	0	0	0	0	2	0	0	2,33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222,999998569489	133,999999940395	54	52	103	72,9999998807907	102	66,9999970197678	212,999999284744	45	55,9999998807907	912,99999833107	7,144819	4,36111111111111	7,97222222222222	44,9796414205347
9	7,44444444444444	3,55555555555556	0	0	0	0	0	0	8,11111111111111	0	0	14,4444444444444	19,5555555555556	0,633100420358064	0,882719076741684	0	0	0	0	0	0	0,670698807149845	0	0	0,448827214692055	0,490592688710672	0,836485340940854	0	0	0	0	0	0	0,924014239162261	0	0	0,384360332307101	803,817708333333	4,203125	28,0208333333333	28,6302083333333	28,984375	28,0104166666667	43,7447916666667	32,921875	794,776041666667	31,2552083333333	30,765625	30,3489583333333	0,0860420650095602	0,5	0	0	0	0	0	0	0,0338225909380983	0	0	0,398230088495575	1,48768112881788	71,5143328830857	0	0	0	0	0	0	0,148842210849672	0	0	16,6775746315923	63,2186143120065	32,6046247046209	0	0	0	0	0	0	51,5608055136872	0	0	38,3709050193147	518,083333333327	644,25	72,3333333333339	-7,91666666666646	14,75	49,1666666666662	-38,0833333333329	-67,25	-531,583333333327	-110,916666666666	-48,75	2020,58333333334	-2,31024564676621	9,765625	0	0	0	0	0	0	-7,78974029680361	0	0	15,0356570512821	7,18229166666663	9,796875	0	0	0	0	0	0	-5,77604166666663	0	0	10,6510416666667	52,1822916666666	16,796875	3,97916666666667	3,36979166666667	4,015625	3,98958333333333	6,25520833333334	2,078125	15,2239583333334	2,74479166666667	4,234375	51,6510416666667	856	21	32	32	33	32	50	35	810	34	35	82	711	2	25	26	25	23	40	30	757	28	28	28	4,66666666666667	2	0	0	0	0	0	0	5,66666666666667	0	0	10,3333333333333	3	2	0	0	0	0	0	0	3,33333333333333	0	0	3,66666666666667	4	2	0	0	0	0	0	0	5,66666666666667	0	0	6,66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1870,00000357628	476	281,999998450279	259,999999761581	469	382,00000089407	327,000001490116	227	950,999995946884	283,999989628792	286	978,999986588955	10,220895	18,9583333333333	7,22222222222222	44,7437342102871
