Z:\Data_Julius\Stain Concentration Experiment 8_2_23\A01.daf
All

Object Number	Area_M01	Area_M02	Area_M03	Area_M04	Area_M05	Area_M06	Area_M07	Area_M08	Area_M09	Area_M10	Area_M11	Area_M12	Area_MC	Aspect Ratio_M01	Aspect Ratio_M02	Aspect Ratio_M03	Aspect Ratio_M04	Aspect Ratio_M05	Aspect Ratio_M06	Aspect Ratio_M07	Aspect Ratio_M08	Aspect Ratio_M09	Aspect Ratio_M10	Aspect Ratio_M11	Aspect Ratio_M12	Aspect Ratio Intensity_M01_Ch01	Aspect Ratio Intensity_M02_Ch02	Aspect Ratio Intensity_M03_Ch03	Aspect Ratio Intensity_M04_Ch04	Aspect Ratio Intensity_M05_Ch05	Aspect Ratio Intensity_M06_Ch06	Aspect Ratio Intensity_M07_Ch07	Aspect Ratio Intensity_M08_Ch08	Aspect Ratio Intensity_M09_Ch09	Aspect Ratio Intensity_M10_Ch10	Aspect Ratio Intensity_M11_Ch11	Aspect Ratio Intensity_M12_Ch12	Bkgd Mean_Ch01	Bkgd Mean_Ch02	Bkgd Mean_Ch03	Bkgd Mean_Ch04	Bkgd Mean_Ch05	Bkgd Mean_Ch06	Bkgd Mean_Ch07	Bkgd Mean_Ch08	Bkgd Mean_Ch09	Bkgd Mean_Ch10	Bkgd Mean_Ch11	Bkgd Mean_Ch12	Modulation_M01_Ch01	Modulation_M02_Ch02	Modulation_M03_Ch03	Modulation_M04_Ch04	Modulation_M05_Ch05	Modulation_M06_Ch06	Modulation_M07_Ch07	Modulation_M08_Ch08	Modulation_M09_Ch09	Modulation_M10_Ch10	Modulation_M11_Ch11	Modulation_M12_Ch12	Contrast_M01_Ch01	Contrast_M02_Ch02	Contrast_M03_Ch03	Contrast_M04_Ch04	Contrast_M05_Ch05	Contrast_M06_Ch06	Contrast_M07_Ch07	Contrast_M08_Ch08	Contrast_M09_Ch09	Contrast_M10_Ch10	Contrast_M11_Ch11	Contrast_M12_Ch12	Gradient RMS_M01_Ch01	Gradient RMS_M02_Ch02	Gradient RMS_M03_Ch03	Gradient RMS_M04_Ch04	Gradient RMS_M05_Ch05	Gradient RMS_M06_Ch06	Gradient RMS_M07_Ch07	Gradient RMS_M08_Ch08	Gradient RMS_M09_Ch09	Gradient RMS_M10_Ch10	Gradient RMS_M11_Ch11	Gradient RMS_M12_Ch12	Intensity_MC_Ch01	Intensity_MC_Ch02	Intensity_MC_Ch03	Intensity_MC_Ch04	Intensity_MC_Ch05	Intensity_MC_Ch06	Intensity_MC_Ch07	Intensity_MC_Ch08	Intensity_MC_Ch09	Intensity_MC_Ch10	Intensity_MC_Ch11	Intensity_MC_Ch12	Mean Pixel_M01_Ch01	Mean Pixel_M02_Ch02	Mean Pixel_M03_Ch03	Mean Pixel_M04_Ch04	Mean Pixel_M05_Ch05	Mean Pixel_M06_Ch06	Mean Pixel_M07_Ch07	Mean Pixel_M08_Ch08	Mean Pixel_M09_Ch09	Mean Pixel_M10_Ch10	Mean Pixel_M11_Ch11	Mean Pixel_M12_Ch12	Median Pixel_M01_Ch01	Median Pixel_M02_Ch02	Median Pixel_M03_Ch03	Median Pixel_M04_Ch04	Median Pixel_M05_Ch05	Median Pixel_M06_Ch06	Median Pixel_M07_Ch07	Median Pixel_M08_Ch08	Median Pixel_M09_Ch09	Median Pixel_M10_Ch10	Median Pixel_M11_Ch11	Median Pixel_M12_Ch12	Max Pixel_MC_Ch01	Max Pixel_MC_Ch02	Max Pixel_MC_Ch03	Max Pixel_MC_Ch04	Max Pixel_MC_Ch05	Max Pixel_MC_Ch06	Max Pixel_MC_Ch07	Max Pixel_MC_Ch08	Max Pixel_MC_Ch09	Max Pixel_MC_Ch10	Max Pixel_MC_Ch11	Max Pixel_MC_Ch12	Raw Max Pixel_MC_Ch01	Raw Max Pixel_MC_Ch02	Raw Max Pixel_MC_Ch03	Raw Max Pixel_MC_Ch04	Raw Max Pixel_MC_Ch05	Raw Max Pixel_MC_Ch06	Raw Max Pixel_MC_Ch07	Raw Max Pixel_MC_Ch08	Raw Max Pixel_MC_Ch09	Raw Max Pixel_MC_Ch10	Raw Max Pixel_MC_Ch11	Raw Max Pixel_MC_Ch12	Raw Min Pixel_MC_Ch01	Raw Min Pixel_MC_Ch02	Raw Min Pixel_MC_Ch03	Raw Min Pixel_MC_Ch04	Raw Min Pixel_MC_Ch05	Raw Min Pixel_MC_Ch06	Raw Min Pixel_MC_Ch07	Raw Min Pixel_MC_Ch08	Raw Min Pixel_MC_Ch09	Raw Min Pixel_MC_Ch10	Raw Min Pixel_MC_Ch11	Raw Min Pixel_MC_Ch12	Length_M01	Length_M02	Length_M03	Length_M04	Length_M05	Length_M06	Length_M07	Length_M08	Length_M09	Length_M10	Length_M11	Length_M12	Width_M01	Width_M02	Width_M03	Width_M04	Width_M05	Width_M06	Width_M07	Width_M08	Width_M09	Width_M10	Width_M11	Width_M12	Height_M01	Height_M02	Height_M03	Height_M04	Height_M05	Height_M06	Height_M07	Height_M08	Height_M09	Height_M10	Height_M11	Height_M12	Saturation Count_M01_Ch01	Saturation Count_M02_Ch02	Saturation Count_M03_Ch03	Saturation Count_M04_Ch04	Saturation Count_M05_Ch05	Saturation Count_M06_Ch06	Saturation Count_M07_Ch07	Saturation Count_M08_Ch08	Saturation Count_M09_Ch09	Saturation Count_M10_Ch10	Saturation Count_M11_Ch11	Saturation Count_M12_Ch12	Saturation Percent_M01_Ch01	Saturation Percent_M02_Ch02	Saturation Percent_M03_Ch03	Saturation Percent_M04_Ch04	Saturation Percent_M05_Ch05	Saturation Percent_M06_Ch06	Saturation Percent_M07_Ch07	Saturation Percent_M08_Ch08	Saturation Percent_M09_Ch09	Saturation Percent_M10_Ch10	Saturation Percent_M11_Ch11	Saturation Percent_M12_Ch12	Bright Detail Intensity R3_MC_Ch01	Bright Detail Intensity R3_MC_Ch02	Bright Detail Intensity R3_MC_Ch03	Bright Detail Intensity R3_MC_Ch04	Bright Detail Intensity R3_MC_Ch05	Bright Detail Intensity R3_MC_Ch06	Bright Detail Intensity R3_MC_Ch07	Bright Detail Intensity R3_MC_Ch08	Bright Detail Intensity R3_MC_Ch09	Bright Detail Intensity R3_MC_Ch10	Bright Detail Intensity R3_MC_Ch11	Bright Detail Intensity R3_MC_Ch12	Time	Raw Centroid X	Raw Centroid Y	Flow Speed
0	3,88888888888889	6,66666666666667	0	0	0	0	0	0	4,88888888888889	0	0	10,2222222222222	10,8888888888889	0,784655450982708	0,390386870735463	0	0	0	0	0	0	0,811863872915004	0	0	0,703256494815912	0,769868358954824	0,360993500046747	0	0	0	0	0	0	0,708017847681405	0	0	0,532043634793039	744,697916666667	3,80208333333333	28,0885416666667	27,9479166666667	29,4322916666667	27,2239583333333	39,1302083333333	29,2708333333333	765,031578947368	34,9010416666667	33,1979166666667	30,2447916666667	0,0917941585535466	0,6	0	0	0	0	0	0	0,050709939148073	0	0	0,554054054054054	4,65227768162581	162,881485249237	0	0	0	0	0	0	1,04134142019258	0	0	58,3822970748386	73,0241173891719	42,0875582507124	0	0	0	0	0	0	58,3068891827685	0	0	41,4019114107365	-10,3958333333296	445,395833333334	19,3229166666666	12,1041666666666	-24,3645833333334	35,0520833333336	-71,7604166666669	-60,5416666666665	-669,094736842105	-50,3020833333331	-39,3958333333331	2239,01041666667	-9,52648809523806	6,89791666666667	0	0	0	0	0	0	-17,5543062200957	0	0	24,2334692028986	4,30208333333337	6,19791666666667	0	0	0	0	0	0	-14,0315789473684	0	0	15,2552083333333	40,3020833333334	16,1979166666667	2,91145833333333	3,05208333333333	3,56770833333333	4,77604166666667	2,86979166666666	2,72916666666667	14,9684210526316	3,09895833333334	2,80208333333334	87,7552083333333	785	20	31	31	33	32	42	32	780	38	36	118	653	2	26	26	27	25	35	26	700	32	30	31	2,33333333333333	4,33333333333333	0	0	0	0	0	0	2,66666666666667	0	0	4	2	2	0	0	0	0	0	0	2,33333333333333	0	0	3	2,33333333333333	4,33333333333333	0	0	0	0	0	0	2,66666666666667	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	923	416,999998152256	149,999999344349	158,999999523163	214,000002980232	206,999996900558	215,999997496605	95,9999986886978	591	113,999998867512	159,000001430511	1609,00000119209	0	34,7175141242938	8,09039548022599	33,5578006577153
1	7,44444444444444	4,77777777777778	0	0	0	1,33333333333333	0	0	10,3333333333333	0	0	8,66666666666667	11,5555555555556	0,954665365539566	0,715308693783962	0	0	0	0,730296743340221	0	0	0,876031525451017	0	0	0,865883174571306	0,859866709861984	0,489027386067311	0	0	0	0,691545328510737	0	0	0,899539972982928	0	0	0,847369278410189	735,76724137931	7,00431034482759	28,6853448275862	28,9181034482759	30,2241379310345	28,5431034482759	42,1637931034483	32,25	757,219827586207	31,4181034482759	30,8448275862069	30,5	0,219548872180451	0,803921568627451	0	0	0	0,131578947368421	0	0	0,388235294117647	0	0	0,953722334004024	45,7074773114066	652,461558493827	0	0	0	61,5509591951509	0	0	27,6631974725496	0	0	530,516660411588	66,8996198051487	53,241691201804	0	0	0	52,8011215337663	0	0	67,3539612802255	0	0	53,4996744694237	-1005,79310344827	1344,55172413793	18,7241379310345	65,5172413793106	14,6896551724137	79,5172413793106	97,9655172413788	44	-1435,86206896552	-22,4827586206896	-19,8620689655173	25126	-17,4239577972208	28,0887129109864	0	0	0	7,87356321839081	0	0	-15,3918705969596	0	0	317,589743589744	5,23275862068965	14,9956896551724	0	0	0	6,95689655172414	0	0	10,7801724137931	0	0	99,5	75,2327586206897	102,995689655172	4,31465517241379	3,08189655172414	3,77586206896552	14,4568965517241	11,8362068965517	7,75	147,780172413793	4,58189655172414	9,1551724137931	2388,5	811	110	33	32	34	43	54	40	905	36	40	2419	500	6	25	27	24	25	29	29	351	25	19	33	3	2,66666666666667	0	0	0	1,33333333333333	0	0	3,66666666666667	0	0	3,33333333333333	3	2	0	0	0	1	0	0	3,66666666666667	0	0	3	3	2,66666666666667	0	0	0	1,33333333333333	0	0	3,66666666666667	0	0	3,33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1973	1223,00000023842	229,000000596046	200	275,000001907349	331	380	198	2923	188	262,000000059605	20489	1,709252	19,8361111111111	9,4	33,9886002234851
2	6,11111111111111	3,88888888888889	0	0	0	0	0	0	3,88888888888889	0	0	7,44444444444444	8,88888888888889	0,961381699700859	0,79786536822004	0	0	0	0	0	0	0,827956147304612	0	0	0,789509343182521	0,818957864019828	0,905761966546043	0	0	0	0	0	0	0,752277827653167	0	0	0,69394453407049	722,706730769231	6,26923076923077	28,6923076923077	29,1826923076923	30,1298076923077	28,1490384615385	40,1778846153846	30,7980769230769	745,197115384615	33,0576923076923	31,1875	30,1826923076923	0,129913391072618	0,741935483870968	0	0	0	0	0	0	0,0778523489932886	0	0	0,738372093023256	16,1152439375446	277,806788511749	0	0	0	0	0	0	5,82451028351447	0	0	165,686591155958	77,2516593323971	51,531939886453	0	0	0	0	0	0	70,3703788874825	0	0	44,4121037967941	-88,5384615384573	246,461538461538	-14,3846153846155	-6,61538461538453	-9,38461538461547	-0,923076923076792	-37,2307692307691	-37,8461538461538	-311,769230769229	-14,6153846153845	-36	5216,38461538461	-2,2885489510489	6,75934065934066	0	0	0	0	0	0	-12,5114010989011	0	0	76,4590987370838	-3,70673076923072	4,73076923076923	0	0	0	0	0	0	-15,1971153846154	0	0	51,8173076923077	173,293269230769	20,7307692307692	3,30769230769231	2,81730769230769	3,87019230769231	3,85096153846154	1,82211538461539	2,20192307692308	57,8028846153846	1,94230769230769	2,8125	278,817307692308	896	27	32	32	34	32	42	33	803	35	34	309	651	4	26	27	26	22	37	29	687	31	28	32	2,66666666666667	2,33333333333333	0	0	0	0	0	0	2,33333333333333	0	0	3,33333333333333	2,66666666666667	2	0	0	0	0	0	0	2	0	0	2,66666666666667	2,66666666666667	2,33333333333333	0	0	0	0	0	0	2,33333333333333	0	0	3,33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1377	322,999999701977	114	143	187,999999761581	153,000000476837	103	105,999998092651	590,00000333786	81	94	3678,00002837181	5,271735	26,65	7,02916666666667	34,6324979273129
3	17,8888888888889	9,66666666666667	0	0	0	0	0	0	7,88888888888889	0	0	27,3333333333333	38,1111111111111	0,521350673398542	0,416268908250747	0	0	0	0	0	0	0,547745875352982	0	0	0,829931515878762	0,529771611386599	0,326402270611117	0	0	0	0	0	0	0,495084232329427	0	0	0,834077544180551	710,639423076923	4,67307692307692	28,0288461538462	27,9278846153846	29,2067307692308	27,2307692307692	38,4038461538462	28,8942307692308	733,115384615385	34,1682692307692	33,0528846153846	30,4951923076923	0,0264255910987483	0,611111111111111	0	0	0	0	0	0	0,0310391363022942	0	0	0,46031746031746	0,497147299664664	119,829011383496	0	0	0	0	0	0	0,555268430443404	0	0	9,86989037695611	58,3318210509529	39,2118903478737	0	0	0	0	0	0	72,1980211986169	0	0	27,3540642884167	1291,67788461538	1028,13461538462	70,1057692307691	84,7355769230768	58,0913461538454	28,8461538461541	1465,48076923076	1064,27884615385	71,4230769230679	188,283653846155	0,860576923077673	4678,14903846152	5,23014214046821	9,8211759504863	0	0	0	0	0	0	5,58884073672803	0	0	18,6226938711694	3,36057692307691	8,32692307692308	0	0	0	0	0	0	4,88461538461536	0	0	11,5048076923077	29,3605769230769	28,3269230769231	3,97115384615385	3,07211538461538	3,79326923076923	3,76923076923077	15,5961538461538	11,1057692307692	30,8846153846154	5,83173076923077	2,94711538461539	73,5048076923077	740	33	32	31	33	31	54	40	764	40	36	104	692	2	25	25	25	23	35	26	714	30	29	28	24,6666666666667	5,33333333333333	0	0	0	0	0	0	5,66666666666667	0	0	7	8	2,33333333333333	0	0	0	0	0	0	3,33333333333333	0	0	6	9,66666666666667	5,33333333333333	0	0	0	0	0	0	4	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3394,99999499321	1047,99999308586	524,000002741814	474,999999046326	808,000003695488	678,999990224838	560,00001502037	376,999997377396	2833,00001478195	480,999992728233	501,999997258186	1282,99993181229	8,715109	34,9147869674185	10,6240601503759	35,2364607181518
4	9,66666666666667	4,77777777777778	0	0	0	0	5,66666666666667	7,33333333333333	4,44444444444444	4,11111111111111	5,22222222222222	8,33333333333333	11,2222222222222	0,889722195134427	0,826018919658903	0	0	0	0	0,87580689022902	0,81715493899652	0,69689638773667	0,860450956796303	0,890950078208386	0,54137390118595	0,921331284863414	0,722100541348685	0	0	0	0	0,856842603352179	0,811164001153196	0,641518555194807	0,860141115506748	0,955815561029935	0,583104043791884	710,506944444444	10,1319444444444	28,8402777777778	28,75	30,2430555555556	28,8402777777778	42,5625	33,9375	732,415492957746	27,8194444444444	27,8472222222222	29,2777777777778	0,197427652733119	0,391304347826087	0	0	0	0	0,421383647798742	0,489655172413793	0,0457604306864065	0,2	0,166666666666667	0,319148936170213	17,4711430337781	83,8741226556208	0	0	0	0	51,6120960052464	48,6152304873387	1,48617867569228	11,7044930150606	8,00391523852045	17,8479043876883	72,9585579691827	40,0381765163907	0	0	0	0	47,2535189912229	44,7446071101507	75,5592941329763	44,1109989668644	40,7445444885344	40,7320655377448	143,79861111111	473,67361111111	172,131944444445	101,25	69,4513888888887	41,1319444444444	1155,1875	1429,3125	189,03521126761	311,23611111111	334,430555555555	799,944444444442	1,9758141762452	9,3564276485788	0	0	0	0	22,0061274509804	21,2291666666667	1,30950704225356	7,80217717717717	7,13150118203309	10,2688888888889	-11,5069444444445	8,86805555555556	0	0	0	0	14,4375	13,5625	-2,41549295774644	6,18055555555556	7,15277777777778	7,72222222222222	260,493055555556	21,8680555555556	8,15972222222222	5,25	9,75694444444444	9,15972222222222	71,4375	77,0625	44,5845070422536	17,1805555555556	15,1527777777778	33,7222222222222	971	32	37	34	40	38	114	111	777	45	43	63	618	8	27	27	25	21	41	33	708	26	25	28	3,66666666666667	2,66666666666667	0	0	0	0	2,66666666666667	3,33333333333333	3	2,33333333333333	2,66666666666667	4	3,33333333333333	2,33333333333333	0	0	0	0	2,33333333333333	2,66666666666667	2	2	2,66666666666667	2,33333333333333	3,66666666666667	2,66666666666667	0	0	0	0	2,66666666666667	3,33333333333333	3	2,33333333333333	2,66666666666667	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3670,99998998642	357,999997377396	223	192	248	288,999999165535	924	1122	944	298,999998092651	248,999998927116	612,999996066093	9,177579	2,70238095238095	7,51984126984127	35,2526390747717
5	5,77777777777778	1,33333333333333	0	0	0	0	0	0	2,44444444444444	0	0	6,88888888888889	8,88888888888889	0,890427343867997	0,730296743340221	0	0	0	0	0	0	0,827740914703884	0	0	0,75908621955229	0,954204375523966	0,616099643693161	0	0	0	0	0	0	0,749312718318	0	0	0,679327471274242	691,850574712644	9,17045454545454	28,3693181818182	28,3011363636364	29,4375	28,2215909090909	41,4204545454545	32,4147727272727	715,232954545455	28,4715909090909	29,1761363636364	29,5	0,1004851004851	0,185185185185185	0	0	0	0	0	0	0,0493827160493827	0	0	0,443478260869565	7,01717118457927	103,474178403756	0	0	0	0	0	0	3,50567057923519	0	0	42,9640687948629	77,3113135772968	59,9463573428967	0	0	0	0	0	0	78,7863896969572	0	0	43,6882481303965	-27,0459770114976	73,3636363636363	-3,54545454545467	6,90909090909093	-4	27,2727272727272	119,363636363636	93,8181818181821	6,36363636363967	-38,7272727272728	-17,0909090909091	1094	-0,696728558797566	3,99621212121212	0	0	0	0	0	0	1,90340909090913	0	0	17	-7,35057471264372	3,32954545454546	0	0	0	0	0	0	-5,2329545454545	0	0	11,5	119,149425287356	6,82954545454546	2,63068181818182	2,69886363636364	4,5625	3,77840909090909	12,5795454545455	7,58522727272727	49,7670454545455	1,52840909090909	1,82386363636364	56,5	811	16	31	31	34	32	54	40	765	30	31	86	647	6	25	26	25	24	38	31	693	26	27	29	2,66666666666667	1,33333333333333	0	0	0	0	0	0	2	0	0	3,33333333333333	2,66666666666667	1	0	0	0	0	0	0	1,66666666666667	0	0	2,33333333333333	2,66666666666667	1,33333333333333	0	0	0	0	0	0	2	0	0	3,33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1251,99999809265	202,999999284744	150,000000119209	109,999999880791	213	173,000000357628	200	166	542,000000953674	84,0000002384186	92,9999989271164	840	14,364945	11,4867724867725	7,41269841269841	36,2341896672264
6	3,22222222222222	1	0	0	0	0	0	0	2,77777777777778	0	0	5,55555555555555	6,22222222222222	0,648538493326383	1	0	0	0	0	0	0	0,785285077818626	0	0	0,860892045394468	0,829753623397044	0,832848067348428	0	0	0	0	0	0	0,771878605713405	0	0	0,786122456654596	677,486111111111	6,90972222222222	28,5694444444444	28,7708333333333	29,8958333333333	27,9027777777778	38,8263888888889	30,0208333333333	700,909722222222	33,5347222222222	32,0486111111111	30,1666666666667	0,0231862378459237	0,354838709677419	0	0	0	0	0	0	0,0719051148999259	0	0	0,669902912621359	1,35556717738016	424,137931034483	0	0	0	0	0	0	4,46080079554493	0	0	200,586779101188	64,1192919843448	55,4738929389048	0	0	0	0	0	0	74,4450123280974	0	0	51,4141786186801	-150,222222222221	128,055555555555	16,1111111111112	20,8333333333334	-16,1666666666666	20,4444444444444	-37,2777777777776	-15,1666666666666	-142,944444444442	-25,9444444444444	-32,7222222222224	1807,66666666666	-5,69300766283522	7,64583333333333	0	0	0	0	0	0	-8,70972222222217	0	0	36,1333333333333	-4,48611111111109	7,09027777777778	0	0	0	0	0	0	0,0902777777778283	0	0	19,3333333333333	8,51388888888891	14,0902777777778	3,43055555555556	2,22916666666667	3,10416666666667	4,09722222222222	1,17361111111111	0,979166666666668	22,0902777777778	1,46527777777778	0,951388888888886	152,833333333333	686	21	32	31	33	32	40	31	723	35	33	183	653	6	26	27	26	26	36	28	626	30	30	27	2,33333333333333	1	0	0	0	0	0	0	2	0	0	2,66666666666667	2	1	0	0	0	0	0	0	1,66666666666667	0	0	2,33333333333333	2,33333333333333	1	0	0	0	0	0	0	2	0	0	2,66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383,999999046326	180	107	79	121,999999284744	74	65,999998986721	46,9999998807907	399,000000357628	74	69	1540,99998676777	18,975195	29,8376068376068	6,01709401709402	37,0561042011838
7	10,7777777777778	4,77777777777778	0	0	0	0	0	0	6,66666666666667	0	0	7,55555555555555	16,1111111111111	0,875438241491449	0,556260797313415	0	0	0	0	0	0	0,846661834799153	0	0	0,351016831087156	0,703597760476921	0,480407282444954	0	0	0	0	0	0	0,708924779516922	0	0	0,273061034503115	668,243055555556	6,36805555555556	28,0555555555556	27,9513888888889	29,0625	27,2291666666667	38,0972222222222	29,3055555555556	691,464788732394	33,0347222222222	32,7916666666667	29,9444444444444	0,0689905591866376	0,419354838709677	0	0	0	0	0	0	0,0720338983050847	0	0	0,164556962025316	1,2554868078338	150,951566951567	0	0	0	0	0	0	1,92933578811729	0	0	11,1218340297527	65,9578274735729	43,049797965425	0	0	0	0	0	0	73,1758111681623	0	0	38,4589338931564	515,756944444446	402,631944444445	-44,0555555555558	-3,95138888888895	-26,0625	-10,2291666666668	-88,0972222222223	8,69444444444422	-19,3943661971833	10,9652777777779	-134,791666666666	643,055555555555	6,27240836197023	7,37613049095608	0	0	0	0	0	0	6,66854460093897	0	0	7,74673202614378	-1,24305555555554	5,63194444444444	0	0	0	0	0	0	-0,464788732394368	0	0	7,05555555555556	80,7569444444445	16,6319444444444	2,94444444444444	3,04861111111111	3,9375	3,77083333333333	2,90277777777778	2,69444444444444	73,5352112676056	1,96527777777778	1,20833333333334	17,0555555555556	749	23	31	31	33	31	41	32	765	35	34	47	633	4	25	26	25	20	35	27	657	30	29	28	7,33333333333333	3	0	0	0	0	0	0	3,33333333333333	0	0	5,66666666666667	3,66666666666667	2	0	0	0	0	0	0	3	0	0	2,66666666666667	4	3	0	0	0	0	0	0	3,33333333333333	0	0	5,66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2689,99999880791	380,000000476837	253	241,999998509884	361	293,000001251698	241,000005483627	166	2081,99999952316	141,000002026558	182,000001370907	521,999993085861	23,026476	34,2613636363636	8,20454545454546	37,5637220669534
8	4,33333333333333	1,66666666666667	0	0	0	0	0	0	3	0	0	6	7	0,498827798443112	0,871779788708135	0	0	0	0	0	0	0,768015867171527	0	0	0,90601801027018	0,711390204000269	0,920174948330298	0	0	0	0	0	0	0,752394178602589	0	0	0,763743415917473	658,930555555556	7,90972222222222	28,5	29,0486111111111	29,8680555555556	28,0833333333333	38,25	30,4444444444444	683,180555555556	33,5763888888889	31,9166666666667	30,3333333333333	0,122088920254058	0,473684210526316	0	0	0	0	0	0	0,0393586005830904	0	0	0,544827586206897	12,532280471071	279,950248756219	0	0	0	0	0	0	1,65887675376112	0	0	112,350737263105	75,479914433214	54,4081488846563	0	0	0	0	0	0	68,5934843249421	0	0	49,1704001259488	-44,6249999999992	176,6875	-11,5	-32,0625	-5,6875000000001	-7,24999999999993	2,25	-47,9999999999999	-179,374999999999	-34,3124999999998	-33,7500000000002	1202	-1,05876068376067	7,69027777777778	0	0	0	0	0	0	-6,40277777777777	0	0	22,1111111111111	-5,93055555555554	7,09027777777778	0	0	0	0	0	0	-8,18055555555554	0	0	14,1666666666667	136,069444444444	20,0902777777778	2,5	1,95138888888889	4,13194444444444	2,91666666666667	2,75	0,555555555555557	29,8194444444445	2,42361111111111	2,08333333333333	87,6666666666667	795	28	31	31	34	31	41	31	713	36	34	118	622	4	27	26	25	25	34	28	659	30	29	29	4,33333333333333	1,33333333333333	0	0	0	0	0	0	2	0	0	2,66666666666667	2,33333333333333	1,33333333333333	0	0	0	0	0	0	1,66666666666667	0	0	2,66666666666667	4,33333333333333	1,33333333333333	0	0	0	0	0	0	2	0	0	2,66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	740,999999046326	193,999998569489	83	99	149	128,999996542931	70	67	342,99999833107	88,999999165535	96,9999989271164	976,000007390976	27,077862	30,5348837209302	5,7984496124031	38,142199654671
9	11,6666666666667	12,1111111111111	0	0	0	0	0	0	19,1111111111111	0	0	28,2222222222222	37	0,911980371141283	0,19092422825159	0	0	0	0	0	0	0,913097452021585	0	0	0,549529205355085	0,776358820118423	0,18978625575208	0	0	0	0	0	0	0,822846208402357	0	0	0,359859506996867	657,189393939394	10,3636363636364	28,3333333333333	28,4507575757576	29,6628787878788	28,4772727272727	40,8106060606061	32,875	680,515151515152	28,8674242424242	29,1022727272727	29,6931818181818	0,165394402035623	0,272727272727273	0	0	0	0	0	0	0,107594936708861	0	0	0,513888888888889	2,13899849603781	37,2510109330538	0	0	0	0	0	0	0,494345740059554	0	0	26,713673841991	45,2724911086787	31,0237218522072	0	0	0	0	0	0	36,6538390648343	0	0	33,9118642246998	-3037,0681818182	868,909090909089	68,0000000000008	-20,1022727272723	-25,7386363636367	54,068181818182	-164,931818181819	-140,375	-3882,54545454545	-139,852272727274	-85,0568181818178	6812,17045454542	-37,3132034632035	5,12260216847372	0	0	0	0	0	0	-26,0500352360818	0	0	25,2477630637078	-18,189393939394	4,63636363636364	0	0	0	0	0	0	-19,5151515151515	0	0	17,3068181818182	33,810606060606	11,6363636363636	3,66666666666667	2,54924242424243	5,33712121212121	5,52272727272727	3,18939393939394	2,125	25,4848484848485	2,13257575757576	3,89772727272727	86,3068181818182	691	22	32	31	35	34	44	35	706	31	33	116	459	8	25	26	25	22	34	30	539	26	25	30	4,33333333333333	8,66666666666667	0	0	0	0	0	0	5	0	0	8	3,66666666666667	2,33333333333333	0	0	0	0	0	0	4,66666666666667	0	0	5,66666666666667	4,33333333333333	8,66666666666667	0	0	0	0	0	0	5	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2801	647,999996185303	559,999997377396	489,999999761581	833,99999922514	671,999999761581	456,999997437	374	2177,00000143051	438	426	3405,00006616116	28,195792	10,0883720930233	9,56589147286822	38,2752980582516
