Z:\Data_Julius\Stain Concentration Experiment 8_2_23\A12.daf
All

Object Number	Area_M01	Area_M02	Area_M03	Area_M04	Area_M05	Area_M06	Area_M07	Area_M08	Area_M09	Area_M10	Area_M11	Area_M12	Area_MC	Aspect Ratio_M01	Aspect Ratio_M02	Aspect Ratio_M03	Aspect Ratio_M04	Aspect Ratio_M05	Aspect Ratio_M06	Aspect Ratio_M07	Aspect Ratio_M08	Aspect Ratio_M09	Aspect Ratio_M10	Aspect Ratio_M11	Aspect Ratio_M12	Aspect Ratio Intensity_M01_Ch01	Aspect Ratio Intensity_M02_Ch02	Aspect Ratio Intensity_M03_Ch03	Aspect Ratio Intensity_M04_Ch04	Aspect Ratio Intensity_M05_Ch05	Aspect Ratio Intensity_M06_Ch06	Aspect Ratio Intensity_M07_Ch07	Aspect Ratio Intensity_M08_Ch08	Aspect Ratio Intensity_M09_Ch09	Aspect Ratio Intensity_M10_Ch10	Aspect Ratio Intensity_M11_Ch11	Aspect Ratio Intensity_M12_Ch12	Bkgd Mean_Ch01	Bkgd Mean_Ch02	Bkgd Mean_Ch03	Bkgd Mean_Ch04	Bkgd Mean_Ch05	Bkgd Mean_Ch06	Bkgd Mean_Ch07	Bkgd Mean_Ch08	Bkgd Mean_Ch09	Bkgd Mean_Ch10	Bkgd Mean_Ch11	Bkgd Mean_Ch12	Modulation_M01_Ch01	Modulation_M02_Ch02	Modulation_M03_Ch03	Modulation_M04_Ch04	Modulation_M05_Ch05	Modulation_M06_Ch06	Modulation_M07_Ch07	Modulation_M08_Ch08	Modulation_M09_Ch09	Modulation_M10_Ch10	Modulation_M11_Ch11	Modulation_M12_Ch12	Contrast_M01_Ch01	Contrast_M02_Ch02	Contrast_M03_Ch03	Contrast_M04_Ch04	Contrast_M05_Ch05	Contrast_M06_Ch06	Contrast_M07_Ch07	Contrast_M08_Ch08	Contrast_M09_Ch09	Contrast_M10_Ch10	Contrast_M11_Ch11	Contrast_M12_Ch12	Gradient RMS_M01_Ch01	Gradient RMS_M02_Ch02	Gradient RMS_M03_Ch03	Gradient RMS_M04_Ch04	Gradient RMS_M05_Ch05	Gradient RMS_M06_Ch06	Gradient RMS_M07_Ch07	Gradient RMS_M08_Ch08	Gradient RMS_M09_Ch09	Gradient RMS_M10_Ch10	Gradient RMS_M11_Ch11	Gradient RMS_M12_Ch12	Intensity_MC_Ch01	Intensity_MC_Ch02	Intensity_MC_Ch03	Intensity_MC_Ch04	Intensity_MC_Ch05	Intensity_MC_Ch06	Intensity_MC_Ch07	Intensity_MC_Ch08	Intensity_MC_Ch09	Intensity_MC_Ch10	Intensity_MC_Ch11	Intensity_MC_Ch12	Mean Pixel_M01_Ch01	Mean Pixel_M02_Ch02	Mean Pixel_M03_Ch03	Mean Pixel_M04_Ch04	Mean Pixel_M05_Ch05	Mean Pixel_M06_Ch06	Mean Pixel_M07_Ch07	Mean Pixel_M08_Ch08	Mean Pixel_M09_Ch09	Mean Pixel_M10_Ch10	Mean Pixel_M11_Ch11	Mean Pixel_M12_Ch12	Median Pixel_M01_Ch01	Median Pixel_M02_Ch02	Median Pixel_M03_Ch03	Median Pixel_M04_Ch04	Median Pixel_M05_Ch05	Median Pixel_M06_Ch06	Median Pixel_M07_Ch07	Median Pixel_M08_Ch08	Median Pixel_M09_Ch09	Median Pixel_M10_Ch10	Median Pixel_M11_Ch11	Median Pixel_M12_Ch12	Max Pixel_MC_Ch01	Max Pixel_MC_Ch02	Max Pixel_MC_Ch03	Max Pixel_MC_Ch04	Max Pixel_MC_Ch05	Max Pixel_MC_Ch06	Max Pixel_MC_Ch07	Max Pixel_MC_Ch08	Max Pixel_MC_Ch09	Max Pixel_MC_Ch10	Max Pixel_MC_Ch11	Max Pixel_MC_Ch12	Raw Max Pixel_MC_Ch01	Raw Max Pixel_MC_Ch02	Raw Max Pixel_MC_Ch03	Raw Max Pixel_MC_Ch04	Raw Max Pixel_MC_Ch05	Raw Max Pixel_MC_Ch06	Raw Max Pixel_MC_Ch07	Raw Max Pixel_MC_Ch08	Raw Max Pixel_MC_Ch09	Raw Max Pixel_MC_Ch10	Raw Max Pixel_MC_Ch11	Raw Max Pixel_MC_Ch12	Raw Min Pixel_MC_Ch01	Raw Min Pixel_MC_Ch02	Raw Min Pixel_MC_Ch03	Raw Min Pixel_MC_Ch04	Raw Min Pixel_MC_Ch05	Raw Min Pixel_MC_Ch06	Raw Min Pixel_MC_Ch07	Raw Min Pixel_MC_Ch08	Raw Min Pixel_MC_Ch09	Raw Min Pixel_MC_Ch10	Raw Min Pixel_MC_Ch11	Raw Min Pixel_MC_Ch12	Length_M01	Length_M02	Length_M03	Length_M04	Length_M05	Length_M06	Length_M07	Length_M08	Length_M09	Length_M10	Length_M11	Length_M12	Width_M01	Width_M02	Width_M03	Width_M04	Width_M05	Width_M06	Width_M07	Width_M08	Width_M09	Width_M10	Width_M11	Width_M12	Height_M01	Height_M02	Height_M03	Height_M04	Height_M05	Height_M06	Height_M07	Height_M08	Height_M09	Height_M10	Height_M11	Height_M12	Saturation Count_M01_Ch01	Saturation Count_M02_Ch02	Saturation Count_M03_Ch03	Saturation Count_M04_Ch04	Saturation Count_M05_Ch05	Saturation Count_M06_Ch06	Saturation Count_M07_Ch07	Saturation Count_M08_Ch08	Saturation Count_M09_Ch09	Saturation Count_M10_Ch10	Saturation Count_M11_Ch11	Saturation Count_M12_Ch12	Saturation Percent_M01_Ch01	Saturation Percent_M02_Ch02	Saturation Percent_M03_Ch03	Saturation Percent_M04_Ch04	Saturation Percent_M05_Ch05	Saturation Percent_M06_Ch06	Saturation Percent_M07_Ch07	Saturation Percent_M08_Ch08	Saturation Percent_M09_Ch09	Saturation Percent_M10_Ch10	Saturation Percent_M11_Ch11	Saturation Percent_M12_Ch12	Bright Detail Intensity R3_MC_Ch01	Bright Detail Intensity R3_MC_Ch02	Bright Detail Intensity R3_MC_Ch03	Bright Detail Intensity R3_MC_Ch04	Bright Detail Intensity R3_MC_Ch05	Bright Detail Intensity R3_MC_Ch06	Bright Detail Intensity R3_MC_Ch07	Bright Detail Intensity R3_MC_Ch08	Bright Detail Intensity R3_MC_Ch09	Bright Detail Intensity R3_MC_Ch10	Bright Detail Intensity R3_MC_Ch11	Bright Detail Intensity R3_MC_Ch12	Time	Raw Centroid X	Raw Centroid Y	Flow Speed
0	7,11111111111111	6,66666666666667	6,55555555555555	6,66666666666667	6,88888888888889	6,77777777777778	7	8,44444444444444	10	7,11111111111111	8,11111111111111	10,8888888888889	13,6666666666667	0,733014892843053	0,717928391188111	0,705288998326953	0,717928391188111	0,810889680016615	0,874066774574362	0,691636239394005	0,734082932537667	0,70611037539292	0,747842409230941	0,742268598883393	0,814971013138184	0,735069374186292	0,575231456857534	0,595730463120259	0,586279859118465	0,64249154026025	0,959674353922143	0,589376648189481	0,574516322184295	0,685881275528384	0,599932159823935	0,668266563722201	0,762827775162848	795,34375	5,60416666666667	28,0208333333333	28,046875	28,4479166666667	27,8697916666667	44,15625	33,609375	793,661458333333	29,6770833333333	30,1875	29,984375	0,19347581552306	0,945492662473795	0,861682242990654	0,805714285714286	0,797687861271676	0,473684210526316	0,82076813655761	0,9203125	0,158730158730159	0,834782608695652	0,832618025751073	0,551282051282051	38,3899430088358	507,294013517299	449,121427933235	401,925426163859	391,20547755061	60,5190298912061	265,89827749644	329,779239320742	5,75523617246359	298,695019508727	258,639159505016	53,7767073141554	74,5095822151956	51,6994241857885	52,460000126303	52,653649670459	51,9971114420798	42,7891347801725	47,6246072238007	48,7491954555688	46,6570838190826	49,6069836200402	48,2569122249911	38,4521041567828	708,71875	14362,6875	7186,43750000001	4246,234375	4040,90625000001	1170,015625	10253,78125	19923,046875	6583,64062500001	6295,71875000001	6775,9375	2736,921875	9,59375	226,6125	115,894420903955	67,653125	62,5198252688173	17,6547984972678	152,145337301587	255,009046052632	72,7829861111112	95,3229166666668	90,4563356164384	27,1686862244898	-2,84375	109,895833333333	53,9791666666667	33,953125	32,0520833333333	12,1302083333333	94,84375	119,890625	38,8385416666666	47,8229166666667	47,8125	18,515625	435,65625	1144,39583333333	610,979166666667	358,953125	331,552083333333	58,1302083333333	624,84375	1246,390625	408,338541666667	444,322916666667	455,8125	114,015625	1231	1150	639	387	360	86	669	1280	1202	474	486	144	709	6	28	27	26	26	45	33	785	29	29	30	3	3	3	3	3	3	3,33333333333333	3,66666666666667	4,33333333333333	3	3,33333333333333	4	3	2,66666666666667	2,66666666666667	2,66666666666667	2,66666666666667	2,66666666666667	2,66666666666667	3	3	2,66666666666667	3	3,33333333333333	3	3	3	3	3	3	3,33333333333333	3,66666666666667	4,33333333333333	3	3,33333333333333	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3099	11809,0000326633	6064,99999117851	3598	3203,00003218651	764,000005304813	7559	16275	5349,00000631809	5199,00000655651	5239	1366	0	13,7838827838828	9,37728937728938	42,9900604170508
1	11	11,1111111111111	0	0	0	0	9,77777777777778	12,6666666666667	1,44444444444444	0	0	0	17,3333333333333	0,603092974913024	0,847754230120717	0	0	0	0	0,939331760403719	0,968123137012466	0,851990800932202	0	0	0	0,627811540271619	0,887580338034142	0	0	0	0	0,951328917384876	0,928108634902145	0,780576998439269	0	0	0	794,083333333333	6,53645833333333	28,328125	28,453125	29,03125	28,4791666666667	45,4895833333333	34,6979166666667	793,979166666667	29,0260416666667	28,8958333333333	29,5572916666667	0,0298136645962733	0,526315789473684	0	0	0	0	0,183333333333333	0,339130434782609	0,0238532110091743	0	0	0	0,432025056746301	36,7759789677598	0	0	0	0	6,60237892673333	8,59346770291706	0,895952722413531	0	0	0	70,1151913656555	29,3747488954255	0	0	0	0	32,3020940439018	30,3900449895179	56,7940626381846	0	0	0	108,999999999994	1186,3125	496,8125	288,3125	174,125	37,2499999999996	1182,625	1981,12499999999	526,250000000006	395,937499999999	383,250000000001	388,062499999999	2,30050505050501	11,5935416666667	0	0	0	0	13,4081439393939	17,6354166666666	23,3285256410257	0	0	0	-0,0833333333333712	11,4635416666667	0	0	0	0	13,5104166666667	15,3020833333333	21,0208333333334	0	0	0	48,9166666666666	22,4635416666667	11,671875	6,546875	7,96875	4,52083333333333	26,5104166666667	43,3020833333333	43,0208333333334	8,97395833333333	11,1041666666667	13,4427083333333	843	29	40	35	37	33	72	78	837	38	40	43	776	3	25	27	26	24	42	32	785	26	26	28	12,3333333333333	4	0	0	0	0	3,66666666666667	4	1,33333333333333	0	0	0	6,66666666666667	3,33333333333333	0	0	0	0	3,33333333333333	4	1,33333333333333	0	0	0	7,66666666666667	4	0	0	0	0	3,66666666666667	4	1,33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1442,99998879433	332,999973416328	283	258	364	321,000000476837	339,999967634678	512,999973416328	1063,00000011921	275,000002384186	267,999991953373	248,999999582767	3,024619	8,21481481481482	8,68148148148148	42,9900604170508
2	28,1111111111111	2,33333333333333	0	0	0	0	0	0	23,5555555555556	0	0	0	28,7777777777778	0,614970138887821	0,5926689500169	0	0	0	0	0	0	0,693203040066387	0	0	0	0,636455333326662	0,583969120701277	0	0	0	0	0	0	0,602868608280128	0	0	0	795,197115384615	5,24519230769231	27,9278846153846	27,9375	28,1923076923077	27,5528846153846	43,9759615384615	32,5865384615385	794,043269230769	29,1153846153846	29,8509615384615	29,7788461538462	0,0500316656111463	0,3	0	0	0	0	0	0	0,0350095480585614	0	0	0	0,973667888185302	110,08356545961	0	0	0	0	0	0	0,346764415589811	0	0	0	66,1932563408292	41,9107995168541	0	0	0	0	0	0	56,7251752189839	0	0	0	-313,052884615378	435,49519230769	89,6778846153848	48,1875	53,1923076923074	40,8028846153846	1210,22596153847	1047,08653846154	-1004,20673076924	-28,8846153846157	-156,39903846154	363,278846153847	-1,33940787473394	3,85004578754579	0	0	0	0	0	0	-5,54798621190136	0	0	0	0,802884615384642	3,75480769230769	0	0	0	0	0	0	-4,04326923076928	0	0	0	69,8028846153846	7,75480769230769	3,07211538461538	4,0625	6,80769230769231	4,44711538461538	15,0240384615385	11,4134615384615	23,9567307692307	2,88461538461538	2,14903846153846	9,22115384615385	865	13	31	32	35	32	59	44	818	32	32	39	720	3	25	25	23	24	40	32	751	25	26	27	7,33333333333333	2	0	0	0	0	0	0	6,66666666666667	0	0	0	5,33333333333333	1,33333333333333	0	0	0	0	0	0	5	0	0	0	7,33333333333333	2	0	0	0	0	0	0	6,66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3480,00001525879	414,999997615814	372,999999701977	402	722	551,999997854233	666,999991416931	514,000012516975	1843,00001120567	412,99999755621	438,999993443489	462,999996423721	9,441419	12,6455399061033	10,5680751173709	42,9179697623548
3	8,22222222222222	20,7777777777778	16,5555555555556	15,5555555555556	10	0	17,3333333333333	21,5555555555556	4,66666666666667	11,8888888888889	10,4444444444444	13,5555555555556	24,2222222222222	0,695418711187545	0,953271696843613	0,901132216838812	0,881612073185637	0,920181434569857	0	0,915389991838104	0,897005963064056	0,861770831744217	0,863694404127819	0,888980925879364	0,51364166710317	0,823154902715961	0,959198295686421	0,935010768263145	0,86137262999857	0,920123602749248	0	0,898766461223092	0,890011374408109	0,702458506331242	0,810272538400795	0,827958981751911	0,401605053703951	795,877272727273	5,93303571428571	27,9732142857143	28,1160714285714	28,5625	28,0223214285714	45,1651785714286	34,5178571428571	793,508928571429	29,2723214285714	29,5803571428571	29,6607142857143	0,0827794561933535	0,811764705882353	0,354166666666667	0,240506329113924	0,2	0	0,416666666666667	0,6	0,0758377425044092	0,306122448979592	0,285714285714286	0,339622641509434	1,97572285229322	35,684390802501	11,0310730523556	6,26322471434617	20,5155030649649	0	10,0413432456234	14,0491283042137	2,14587291817838	6,51148542416557	6,54823233111659	20,8968141077274	66,3178035068196	27,1594181612544	27,268499044332	27,1698725654603	30,8369358610305	0	28,862783202744	27,5045488453419	55,1436024654775	26,7210666382837	28,0780201442819	36,7428352547833	164,754545454546	5168,59821428573	2335,83928571429	1299,69642857143	990,375	331,133928571428	4704,99107142858	8141,10714285716	2131,05357142859	1932,63392857144	1737,48214285715	1823,96428571429	6,04164619164619	27,3878199006876	14,7784635666347	8,50535714285716	9,00416666666667	0	29,6681547619048	41,6728645066275	32,4196428571429	15,5594542723632	14,9302811550152	13,0605971896956	-3,37727272727273	21,0669642857143	12,0267857142857	6,88392857142857	7,4375	0	23,8348214285714	28,9821428571429	15,4910714285714	13,7276785714286	12,4196428571429	10,3392857142857	115,122727272727	79,0669642857143	40,0267857142857	22,8839285714286	24,4375	5,97767857142857	78,8348214285714	136,482142857143	125,491071428571	35,7276785714286	34,4196428571429	48,3392857142857	911	85	68	51	53	34	124	171	919	65	64	78	756	3	27	27	25	25	43	35	786	28	29	29	6	5	4,66666666666667	4,33333333333333	3,66666666666667	0	4,66666666666667	5,33333333333333	2,33333333333333	3,66666666666667	3,66666666666667	5,66666666666667	3,33333333333333	5	4,33333333333333	4,33333333333333	3,33333333333333	0	4,33333333333333	5	2,33333333333333	3,66666666666667	3,33333333333333	3,33333333333333	6	5	4,66666666666667	4,33333333333333	3,66666666666667	0	4,66666666666667	5,33333333333333	2,33333333333333	3,66666666666667	3,66666666666667	5,66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2599,00000047684	852,999987483025	580,00001680851	402,99999666214	599	400,999998986721	804,000049114227	1593,99999946356	2725,00000119209	563,000006437302	551,000023424625	877,999996185303	12,846133	11,2456140350877	8,14035087719298	42,9419731011481
4	4,55555555555556	3,11111111111111	0	0	0	0	0	0	5,33333333333333	0	0	6,33333333333333	6,66666666666667	0,777308932205292	0,837667444149498	0	0	0	0	0	0	0,846249839754282	0	0	0,775872305689324	0,949525577140212	0,885833576966087	0	0	0	0	0	0	0,950911664744309	0	0	0,769295754133254	795,453125	7,3203125	28,3359375	28,7265625	29,234375	28,4765625	44,6953125	35	792,1171875	28,28125	27,921875	29,609375	0,171974522292994	0,803921568627451	0	0	0	0	0	0	0,133704735376045	0	0	0,85981308411215	18,4184967368558	683,167487920394	0	0	0	0	0	0	6,93925087146575	0	0	201,349436357006	71,3131249318156	57,860473642121	0	0	0	0	0	0	63,4076071514215	0	0	45,8431216276406	-738,1875	714,78125	56,84375	39,40625	18,9375	62,40625	-46,71875	77	-1346,03125	-34,875	43,6875	9645,4375	-19,9409298780488	23,4654017857143	0	0	0	0	0	0	-29,3671875	0	0	168,688870614035	1,546875	13,1796875	0	0	0	0	0	0	-1,6171875	0	0	114,390625	33,546875	84,6796875	7,6640625	2,2734375	3,765625	9,5234375	6,3046875	6	22,8828125	3,71875	8,078125	611,390625	829	92	36	31	33	38	51	41	815	32	36	641	520	6	26	27	26	26	36	33	571	25	23	39	2,66666666666667	2	0	0	0	0	0	0	2,66666666666667	0	0	3	2,33333333333333	1,66666666666667	0	0	0	0	0	0	2,33333333333333	0	0	2,33333333333333	2,66666666666667	2	0	0	0	0	0	0	2,66666666666667	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1007	658	106	94	131	155	151	128	877	81	120	6825	15,973822	1,94029850746269	6,84577114427861	42,9660033043384
5	5,11111111111111	5,11111111111111	4,22222222222222	4,11111111111111	2,66666666666667	0	4,88888888888889	5,33333333333333	3,11111111111111	3,55555555555556	4	6,33333333333333	7,55555555555555	0,897881915419752	0,882217535406895	0,859439563690411	0,857470392700115	0,912870929175277	0	0,936171507959553	0,90933799928265	0,784464540552736	0,965614149388614	0,839146382059226	0,55045053481319	0,848246442847514	0,871829091407049	0,880312702011702	0,927172241864686	0,891589034461932	0	0,832514478616736	0,900246863051973	0,701712856725165	0,893803331619551	0,817827526508973	0,63188214641338	794,076388888889	3,68055555555556	28,3541666666667	28,7430555555556	29,1041666666667	27,8263888888889	41,7916666666667	31,1875	791,944444444444	33,0277777777778	31,2986111111111	30,3541666666667	0,161036036036036	0,927007299270073	0,676767676767677	0,5	0,488	0	0,69620253164557	0,844262295081967	0,106818181818182	0,588888888888889	0,517730496453901	0,528571428571429	38,7031981780879	563,561790538614	381,649634860572	170,939294261899	263,548531796694	0	337,30383524847	438,574648438365	10,4730027328299	249,063633016531	169,903378636634	126,902254744482	75,5381204653579	55,042327513321	57,9791958760111	55,6761624640192	57,8678430857944	0	54,9411017501009	54,9448152250437	62,0294815173745	55,7001351258079	55,3996565059373	50,8356102927668	170,805555555554	2749,72222222222	1117,91666666667	629,472222222223	494,916666666666	180,805555555556	2730,16666666667	4610,25	1305,77777777778	1073,11111111111	768,694444444445	1030,91666666667	3,33665458937196	58,6020531400966	28,3826754385965	16,0947822822823	17,3125	0	60,2537878787879	94,375	38,1984126984127	31,1909722222222	20,6736111111111	17,7686403508772	-10,5763888888889	26,8194444444444	13,6458333333333	8,25694444444444	10,3958333333333	0	26,2083333333333	42,3125	18,0555555555555	17,9722222222222	12,2013888888889	9,64583333333333	344,923611111111	272,319444444444	137,645833333333	64,2569444444444	63,8958333333333	13,1736111111111	287,208333333333	442,8125	182,055555555556	109,972222222222	75,7013888888889	79,6458333333333	1139	276	166	93	93	41	329	474	974	143	107	110	724	4	28	28	28	26	42	32	786	32	29	30	2,66666666666667	2,66666666666667	2,33333333333333	2,33333333333333	1,66666666666667	0	2,33333333333333	2,66666666666667	2	2	2,33333333333333	3,66666666666667	2,33333333333333	2,33333333333333	2	2	1,66666666666667	0	2,33333333333333	2,33333333333333	2	2	2	2	2,66666666666667	2,66666666666667	2,33333333333333	2,33333333333333	1,66666666666667	0	2,33333333333333	2,66666666666667	2	2	2,33333333333333	3,66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1563,00000286102	2387,00000858307	1055,99999952316	578,000000715256	525,999999642372	229,999999701977	2417,99999427795	4018	1350,99999952316	973,999997854233	720,99999666214	892,000008940697	17,459762	25,0416666666667	8,83333333333333	43,0141444845113
6	11,7777777777778	4,44444444444444	0	0	0	0	0	0	13,8888888888889	0	10,1111111111111	7	16,6666666666667	0,902954767061362	0,418660918416452	0	0	0	0	0	0	0,791134180955975	0	0,869426507757575	0,728221799073468	0,80165000255147	0,472757692970641	0	0	0	0	0	0	0,546867722503918	0	0,85445831704575	0,624480469204253	795,319444444444	3,61805555555556	28,3472222222222	28,5763888888889	28,8958333333333	27,8819444444444	41,6180555555556	31	791,451388888889	32,9652777777778	30,9930555555556	30,2013888888889	0,0917933130699088	0,333333333333333	0	0	0	0	0	0	0,0866910866910867	0	0,289719626168224	0,128205128205128	1,8732704565131	141,818181818182	0	0	0	0	0	0	2,24962577765624	0	9,10701132896075	7,54947550556937	63,1462576987086	31,0629688440312	0	0	0	0	0	0	68,5693907037742	0	27,6605906127182	26,5972574359501	212,083333333331	345,291666666668	62,9166666666667	59,5416666666667	171,625	-12,2916666666664	373,291666666668	495	218,291666666663	40,2083333333332	1908,04166666666	829,791666666664	6,01074423480083	3,95694444444445	0	0	0	0	0	0	2,13261111111109	0	18,1717796092796	8,02083333333332	-8,81944444444446	4,38194444444444	0	0	0	0	0	0	-8,45138888888891	0	15,0069444444444	7,79861111111111	127,680555555556	6,38194444444444	3,65277777777778	2,42361111111111	6,10416666666667	5,11805555555556	9,38194444444444	7	116,548611111111	5,03472222222222	40,0069444444444	15,7986111111111	923	10	32	31	35	33	51	38	908	38	71	46	737	2	26	26	26	23	39	30	742	30	30	30	4	4,33333333333333	0	0	0	0	0	0	4,33333333333333	0	3,66666666666667	3,33333333333333	3,66666666666667	2,33333333333333	0	0	0	0	0	0	4	0	3,33333333333333	2,66666666666667	4	4,33333333333333	0	0	0	0	0	0	4,33333333333333	0	3,66666666666667	3,33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3741,99999451637	367	233,000000119209	217,999999046326	384	345	378,00000166893	197	3254	303,999999523163	571,999975919724	439,999987602234	18,983046	25,2059620596206	7,54742547425474	43,0141444845113
7	9	8	0	0	0	0	0	0	7,55555555555555	0	0	15,4444444444444	18,2222222222222	0,693025228583049	0,918686827500018	0	0	0	0	0	0	0,834508804551074	0	0	0,81675676069411	0,829941790537124	0,71860398143172	0	0	0	0	0	0	0,891832281691726	0	0	0,803988335838146	795,081730769231	2,87980769230769	28,2067307692308	28,4038461538462	28,6826923076923	27,3269230769231	41,1490384615385	30,7644230769231	791,4375	33,875	31,5528846153846	30,1634615384615	0,0327455919395466	0,636363636363636	0	0	0	0	0	0	0,0521684475172847	0	0	0,590909090909091	1,56355216188388	233,59843937575	0	0	0	0	0	0	1,70055117913757	0	0	32,7488948871416	76,2557343077682	38,2575634172761	0	0	0	0	0	0	74,7158720671232	0	0	33,7759742620008	-92,4038461538375	507,71153846154	-48,9038461538465	8,76923076923086	21,0384615384617	35,3846153846153	-86,4423076923072	-91,3653846153848	-530,75	-38,5	7,3269230769229	4444,1923076923	-1,94592830009491	6,06463675213676	0	0	0	0	0	0	-9,55514705882353	0	0	31,5415744327615	-1,08173076923072	5,12019230769231	0	0	0	0	0	0	-12,4375	0	0	20,8365384615385	68,9182692307693	17,1201923076923	2,79326923076923	2,59615384615385	5,31730769230769	2,67307692307692	3,85096153846154	1,23557692307692	68,5625	3,125	2,44711538461538	123,836538461538	864	20	31	31	34	30	45	32	860	37	34	154	765	1	25	26	24	24	38	28	753	31	29	30	4,66666666666667	3	0	0	0	0	0	0	3,33333333333333	0	0	5	3,33333333333333	3	0	0	0	0	0	0	2,66666666666667	0	0	4	4,66666666666667	3	0	0	0	0	0	0	3,33333333333333	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1667,99999713898	331,000002145767	284,000002920628	233	465	326	349,000002861023	215	1422	191	224,999998927116	1671,00002014637	19,284441	29,7430555555556	8,45138888888889	43,0141444845113
8	21,4444444444444	10,5555555555556	0	0	0	0	0	0	18,5555555555556	0	0	13,8888888888889	30,1111111111111	0,849548412623292	0,827552194933051	0	0	0	0	0	0	0,842379012080114	0	0	0,461931853374111	0,900148114999912	0,750652327574708	0	0	0	0	0	0	0,974169597270013	0	0	0,354768619508546	794,733870967742	5,86693548387097	28,0322580645161	28,3870967741935	28,7661290322581	28,1411290322581	43,9475806451613	33,5282258064516	792,258064516129	29,133064516129	29,5443548387097	29,8104838709677	0,0542635658914729	0,428571428571429	0	0	0	0	0	0	0,0528375733855186	0	0	0,50920245398773	0,39249645171338	103,345512674127	0	0	0	0	0	0	0,168230168498843	0	0	35,9035136860075	35,4862223219696	32,5854028660757	0	0	0	0	0	0	32,8708274125933	0	0	33,6128199066228	-3165,87903225807	951,060483870966	14,2580645161293	26,0967741935485	12,3790322580646	-42,2459677419354	-53,7943548387091	-28,1491935483878	-2953,93548387094	-59,0604838709677	-86,5201612903225	5505,35887096773	-16,8996740765502	7,16464346349745	0	0	0	0	0	0	-19,4077651149313	0	0	37,8775161290322	-13,733870967742	6,13306451612903	0	0	0	0	0	0	-16,258064516129	0	0	33,1895161290323	29,266129032258	16,133064516129	3,96774193548387	2,61290322580645	5,23387096774194	3,85887096774194	4,05241935483871	2,47177419354838	19,741935483871	2,86693548387097	2,45564516129032	106,189516129032	824	22	32	31	34	32	48	36	812	32	32	136	725	4	24	25	23	24	40	31	718	26	27	28	6	4	0	0	0	0	0	0	5	0	0	6	4,66666666666667	3,33333333333333	0	0	0	0	0	0	4,66666666666667	0	0	2,66666666666667	6	4	0	0	0	0	0	0	5	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1675,99999809265	656,000008583069	477	399,000000596046	664	528	462,999999046326	300,000000119209	1175,99999713898	326	295,999999165535	2940,00005531311	22,416088	10,9362139917696	8,74691358024691	42,9660033043384
9	4,44444444444444	1	0	0	0	0	0	0	4,88888888888889	0	0	0	5,33333333333333	0,767299731374053	1	0	0	0	0	0	0	0,897712751829972	0	0	0	0,81139691371924	0,848919824524013	0	0	0	0	0	0	0,779258671754385	0	0	0	794,888888888889	3,10416666666667	27,8958333333333	28,0208333333333	28,6458333333333	27,3263888888889	42,1666666666667	31,0347222222222	793,881944444444	33,5763888888889	31,1180555555556	30,0902777777778	0,0953320184089415	0,285714285714286	0	0	0	0	0	0	0,101410342511753	0	0	0	5,20619039545111	209,628008752735	0	0	0	0	0	0	4,26221614736452	0	0	0	73,7884332200396	43,1882216463384	0	0	0	0	0	0	67,662311400361	0	0	0	-186,666666666668	86	52,0000000000001	24,0000000000001	34,0000000000001	17,3333333333333	278	279,333333333333	-780,333333333334	-2,66666666666652	20,3333333333333	162,666666666667	-5,06388888888891	3,89583333333333	0	0	0	0	0	0	-18,7228535353535	0	0	0	8,11111111111109	3,89583333333333	0	0	0	0	0	0	-3,38194444444446	0	0	0	38,1111111111111	5,89583333333333	4,10416666666667	2,97916666666667	5,35416666666667	4,67361111111111	19,8333333333333	13,9652777777778	35,1180555555555	2,42361111111111	4,88194444444444	7,90972222222222	833	9	32	31	34	32	62	45	829	36	36	38	675	2	26	25	26	24	41	33	668	31	28	28	2,66666666666667	1	0	0	0	0	0	0	2,66666666666667	0	0	0	2	1	0	0	0	0	0	0	2,66666666666667	0	0	0	2,66666666666667	1	0	0	0	0	0	0	2,66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	767,000000953674	92	63,9999988675117	76	126	107,999999642372	294,999999940395	156,999999165535	539,000000238419	73,999998986721	110	137	22,84093	26,7777777777778	6,06172839506173	42,9660033043384
